row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Giá vốn cho thuê đất và cơ sở hạ tầng,Giá vốn cho thuê đất và cơ sở hạ tầng,Giá vốn cho thuê đất và cơ sở hạ tầng,1.849.793.281.488,395.621.880.991,1849793281488.0,395621880991.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,88.868.638.547,-,88868638547.0,
"Giá vốn cung cấp nước sạch, điện, phí dịch vụ, xử lý nước thải","Giá vốn cung cấp nước sạch, điện, phí dịch vụ, xử lý nước thải","Giá vốn cung cấp nước sạch, điện, phí dịch vụ, xử lý nước thải",216.049.156.159,192.437.259.177,216049156159.0,192437259177.0
"Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng",106.801.720.600,99.554.461.627,106801720600.0,99554461627.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,1.235.930.063.084,804.677.983.716,1235930063084.0,804677983716.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,53.605.624,15.747.518,53605624.0,15747518.0
,,,3.497.496.465.502,1.492.307.333.029,3497496465502.0,1492307333029.0
