row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,1.637.993.972.100,(979.698.349.940),1.643.405.401.009,(808.281.469.066),1637993972100.0,-979698349940.0,1643405401009.0,-808281469066.0
"- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương (""OCH"") (1)","- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương (""OCH"") (1)","- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương (""OCH"") (1)",1.110.500.000.000,(502.492.863.829),1.110.500.000.000,(412.555.690.978),1110500000000.0,-502492863829.0,1110500000000.0,-412555690978.0
"- Công ty Cổ phần Đầu tư Đại Dương Thăng Long (""OTL"") (2)","- Công ty Cổ phần Đầu tư Đại Dương Thăng Long (""OTL"") (2)","- Công ty Cổ phần Đầu tư Đại Dương Thăng Long (""OTL"") (2)",480.465.301.009,(470.037.452.847),480.465.301.009,(388.878.045.075),480465301009.0,-470037452847.0,480465301009.0,-388878045075.0
"- Công ty Cổ phần Đầu tư THT Việt Nam (""THT"") (3)","- Công ty Cổ phần Đầu tư THT Việt Nam (""THT"") (3)","- Công ty Cổ phần Đầu tư THT Việt Nam (""THT"") (3)",-,-,39.000.100.000,-,,,39000100000.0,
"- Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương (""ORNC"") (4)","- Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương (""ORNC"") (4)","- Công ty Cổ phần Phát triển Tài nguyên Thiên nhiên Đại Dương (""ORNC"") (4)",10.960.000.000,(4.349.292.373),10.860.000.000,(4.297.733.013),10960000000.0,-4349292373.0,10860000000.0,-4297733013.0
"- Công ty Cổ phần Sở giao dịch hàng hóa INFO (""INFO"") (4)","- Công ty Cổ phần Sở giao dịch hàng hóa INFO (""INFO"") (4)","- Công ty Cổ phần Sở giao dịch hàng hóa INFO (""INFO"") (4)",2.818.740.891,(2.818.740.891),2.550.000.000,(2.550.000.000),2818740891.0,-2818740891.0,2550000000.0,-2550000000.0
"- Công ty Đầu tư Kinh doanh Bắt động sản TKD Việt Nam (""TKD"") (4)(5)","- Công ty Đầu tư Kinh doanh Bắt động sản TKD Việt Nam (""TKD"") (4)(5)","- Công ty Đầu tư Kinh doanh Bắt động sản TKD Việt Nam (""TKD"") (4)(5)",30.000.000,-,30.000.000,-,30000000.0,,30000000.0,
- Công ty Cổ phần Fafim Việt Nam (6),- Công ty Cổ phần Fafim Việt Nam (6),- Công ty Cổ phần Fafim Việt Nam (6),33.219.930.200,-,-,-,33219930200.0,,,
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",533.228.000.000,(81.086.365.290),533.228.000.000,(9.849.612.413),533228000000.0,-81086365290.0,533228000000.0,-9849612413.0
"- Công ty Cổ phần Chứng khoán Đại Dương (""OCS"")","- Công ty Cổ phần Chứng khoán Đại Dương (""OCS"")","- Công ty Cổ phần Chứng khoán Đại Dương (""OCS"")",429.000.000.000,(77.049.596.118),429.000.000.000,(9.849.612.413),429000000000.0,-77049596118.0,429000000000.0,-9849612413.0
"- Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (""BOT"") (4)","- Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (""BOT"") (4)","- Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (""BOT"") (4)",104.228.000.000,(4.036.769.172),104.228.000.000,-,104228000000.0,-4036769172.0,104228000000.0,
Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,31.491.200.000,-,31.491.200.000,-,31491200000.0,,31491200000.0,
- Công ty Cổ phần Máy tính và Truyền thông Việt Nam (4),- Công ty Cổ phần Máy tính và Truyền thông Việt Nam (4),- Công ty Cổ phần Máy tính và Truyền thông Việt Nam (4),31.491.200.000,-,31.491.200.000,-,31491200000.0,,31491200000.0,
,,,2.202.713.172.100,(1.060.784.715.230),2.208.124.601.009,(818.131.081.479),2202713172100.0,-1060784715230.0,2208124601009.0,-818131081479.0
