row_label_raw,row_label_full,col_0,31/12/2016 > Giá gốc,31/12/2016 > Giá trị sau dự phòng,01/01/2016 > Giá gốc,01/01/2016 > Giá trị sau dự phòng,numeric__31/12/2016 > Giá gốc,numeric__31/12/2016 > Giá trị sau dự phòng,numeric__01/01/2016 > Giá gốc,numeric__01/01/2016 > Giá trị sau dự phòng
,,,VND,VND,VND,VND,,,,
a) Các khoản phải thu,a) Các khoản phải thu,a) Các khoản phải thu,a) Các khoản phải thu,a) Các khoản phải thu,a) Các khoản phải thu,a) Các khoản phải thu,,,,
"Phải thu, cho vay khó có khả năng thu hồi","a) Các khoản phải thu > Phải thu, cho vay khó có khả năng thu hồi","Phải thu, cho vay khó có khả năng thu hồi",2.338.734.955.682,848.500.295.320,2.339.479.157.599,1.104.398.132.877,2338734955682.0,848500295320.0,2339479157599.0,1104398132877.0
- Phải thu về cho vay ngắn hạn,a) Các khoản phải thu > - Phải thu về cho vay ngắn hạn,- Phải thu về cho vay ngắn hạn,1.321.133.804.339,708.732.081.275,1.324.133.804.339,808.122.849.289,1321133804339.0,708732081275.0,1324133804339.0,808122849289.0
- Phải thu ngắn hạn của khách hàng,a) Các khoản phải thu > - Phải thu ngắn hạn của khách hàng,- Phải thu ngắn hạn của khách hàng,80.558.135.903,5.769.353.009,88.000.389.018,20.523.317.383,80558135903.0,5769353009.0,88000389018.0,20523317383.0
- Phải thu ngắn hạn khác,a) Các khoản phải thu > - Phải thu ngắn hạn khác,- Phải thu ngắn hạn khác,759.040.395.438,86.237.395.359,749.194.508.420,196.892.013.830,759040395438.0,86237395359.0,749194508420.0,196892013830.0
- Trả trước cho người bán ngắn hạn,a) Các khoản phải thu > - Trả trước cho người bán ngắn hạn,- Trả trước cho người bán ngắn hạn,178.002.620.002,47.761.465.677,178.150.455.822,78.859.952.375,178002620002.0,47761465677.0,178150455822.0,78859952375.0
Tổng,a) Các khoản phải thu > Tổng,Tổng,2.338.734.955.682,848.500.295.320,2.339.479.157.599,1.104.398.132.877,2338734955682.0,848500295320.0,2339479157599.0,1104398132877.0
