row_label_raw,row_label_full,col_0,01/01/2016 > Giá trị,01/01/2016 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2016 > Giá trị,31/12/2016 > Số có khả năng trả nợ,numeric__01/01/2016 > Giá trị,numeric__01/01/2016 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2016 > Giá trị,numeric__31/12/2016 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Ngân hàng Thương mại Cổ phần Quốc dân\( ^{(1)} \),Ngân hàng Thương mại Cổ phần Quốc dân\( ^{(1)} \),Ngân hàng Thương mại Cổ phần Quốc dân\( ^{(1)} \),449.988.280.000,449.988.280.000,-,5.000.000.000,444.988.280.000,444.988.280.000,449988280000.0,449988280000.0,,5000000000.0,444988280000.0,444988280000.0
Công ty Cổ phần Đầu tư THT Việt Nam,Công ty Cổ phần Đầu tư THT Việt Nam,Công ty Cổ phần Đầu tư THT Việt Nam,17.500.000.000,17.500.000.000,-,17.500.000.000,-,-,17500000000.0,17500000000.0,,17500000000.0,,
Công ty Cổ phần Viptour - Togi\( ^{(2)} \),Công ty Cổ phần Viptour - Togi\( ^{(2)} \),Công ty Cổ phần Viptour - Togi\( ^{(2)} \),37.911.000.000,37.911.000.000,-,15.496.270.000,22.414.730.000,22.414.730.000,37911000000.0,37911000000.0,,15496270000.0,22414730000.0,22414730000.0
,,,505.399.280.000,505.399.280.000,-,37.996.270.000,467.403.010.000,467.403.010.000,505399280000.0,505399280000.0,,37996270000.0,467403010000.0,467403010000.0
