row_label_raw,row_label_full,col_0,31/12/2016 > Giá gốc,31/12/2016 > Giá trị ghi sở,01/01/2016 > Giá gốc,01/01/2016 > Giá trị ghi sở,numeric__31/12/2016 > Giá gốc,numeric__31/12/2016 > Giá trị ghi sở,numeric__01/01/2016 > Giá gốc,numeric__01/01/2016 > Giá trị ghi sở
,,,VND,VND,VND,VND,,,,
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,,,,,,,,
- Tiền gửi có kỳ hạn (*),Đầu tư ngắn hạn > - Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),1.650.000.000,1.650.000.000,4.000.000.000,4.000.000.000,1650000000.0,1650000000.0,4000000000.0,4000000000.0
,,,1.650.000.000,1.650.000.000,4.000.000.000,4.000.000.000,1650000000.0,1650000000.0,4000000000.0,4000000000.0
