row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển từ vay dài hạn sang,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển từ vay dài hạn sang,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Vay ngắn hạn ngân hàng và tổ chức khác,- Vay ngắn hạn ngân hàng và tổ chức khác,- Vay ngắn hạn ngân hàng và tổ chức khác,218.916.902.900,-,-,-,218.916.902.900,218916902900.0,,,,218916902900.0
- Các khoản mượn tiền khác,- Các khoản mượn tiền khác,- Các khoản mượn tiền khác,1.650.000.000,-,-,-,1.650.000.000,1650000000.0,,,,1650000000.0
- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,384.333.656.912,-,20.991.180.000,(48.283.000.000),357.041.836.912,384333656912.0,,20991180000.0,-48283000000.0,357041836912.0
- Trái phiếu phát hành đến hạn trả,- Trái phiếu phát hành đến hạn trả,- Trái phiếu phát hành đến hạn trả,374.814.331.456,-,114.000.000.000,(11.000.000.000),477.814.331.456,374814331456.0,,114000000000.0,-11000000000.0,477814331456.0
Cộng,Cộng,Cộng,979.714.891.268,-,134.991.180.000,(59.283.000.000),1.055.423.071.268,979714891268.0,,134991180000.0,-59283000000.0,1055423071268.0
