row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
- Phải thu khách hàng,- Phải thu khách hàng,- Phải thu khách hàng,735.862.246.528,(662.863.226.131),761.974.744.620,(130.789.787.904),735862246528.0,-662863226131.0,761974744620.0,-130789787904.0
- Phải thu về cho vay,- Phải thu về cho vay,- Phải thu về cho vay,2.107.666.111.588,(321.148.657.351),841.821.459.354,(78.348.962.949),2107666111588.0,-321148657351.0,841821459354.0,-78348962949.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,475.314.455.341,(337.822.122.392),226.518.003.817,(30.756.652.816),475314455341.0,-337822122392.0,226518003817.0,-30756652816.0
- Trả trước cho người bán,- Trả trước cho người bán,- Trả trước cho người bán,49.243.810.819,(49.170.955.146),51.657.408.001,(48.633.659.350),49243810819.0,-49170955146.0,51657408001.0,-48633659350.0
- Đầu tư nắm giữ đến ngày đáo hạn,- Đầu tư nắm giữ đến ngày đáo hạn,- Đầu tư nắm giữ đến ngày đáo hạn,50.000.000.000,(50.000.000.000),50.000.000.000,(18.000.000.000),50000000000.0,-50000000000.0,50000000000.0,-18000000000.0
Cộng,Cộng,Cộng,3.418.086.624.276,(1.421.004.961.020),1.931.971.615.792,(306.529.063.019),3418086624276.0,-1421004961020.0,1931971615792.0,-306529063019.0
