row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Vay dài hạn ngân hang,- Vay dài hạn ngân hang,- Vay dài hạn ngân hang,56.191.180.000,-,(20.991.180.000),-,35.200.000.000,56191180000.0,,-20991180000.0,,35200000000.0
- Trái phiếu thường,- Trái phiếu thường,- Trái phiếu thường,113.483.696.683,516.303.317,(114.000.000.000),-,-,113483696683.0,516303317.0,-114000000000.0,,
Cộng,Cộng,Cộng,169.674.876.683,516.303.317,(140.474.876.683),-,35.200.000.000,169674876683.0,516303317.0,-140474876683.0,,35200000000.0
