row_label_raw,row_label_full,Tên ngân hàng và tổ chức > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Hợp đồng tín dụng dài hạn số 02/2013/HĐ ngày01/10/2013,Số tiền > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > 19.965.858.000,Thời hạn thanh toán và ngày đáo hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Thời hạn vay là 76 tháng kể từ ngày ký hợp đồng tín dụng đến ngày 31/12/2019,"Lãi suất > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Lãi suất vay là 12,5%/năm được cố định đến hết ngày 25/10/2013, từ ngày 26/10/2013 trở đi lãi suất cho vay được xác định bằng lãi suất bán vốn nội bộ kỳ hạn 76 tháng do Ngân hàng thông báo từng thời kỳ cộng phí Ngân hàng 3%/năm và được điều chỉnh vào ngày 26 hàng tháng nhưng lãi suất sau điều chỉnh không thấp hơn lãi suất tại thời điểm cho vay.","Tài sản thế chấp(Thuyết minh số V.9, V.11) > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Được bảo lãnh bằng tài sản của Công ty CP Khai thác và Chế biến Khoáng sản DLGL (xem Thuyết minh VII.3e)",numeric__Số tiền > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > 19.965.858.000,numeric__Thời hạn thanh toán và ngày đáo hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Thời hạn vay là 76 tháng kể từ ngày ký hợp đồng tín dụng đến ngày 31/12/2019,"numeric__Lãi suất > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Lãi suất vay là 12,5%/năm được cố định đến hết ngày 25/10/2013, từ ngày 26/10/2013 trở đi lãi suất cho vay được xác định bằng lãi suất bán vốn nội bộ kỳ hạn 76 tháng do Ngân hàng thông báo từng thời kỳ cộng phí Ngân hàng 3%/năm và được điều chỉnh vào ngày 26 hàng tháng nhưng lãi suất sau điều chỉnh không thấp hơn lãi suất tại thời điểm cho vay.","numeric__Tài sản thế chấp(Thuyết minh số V.9, V.11) > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (tiếp theo) > Được bảo lãnh bằng tài sản của Công ty CP Khai thác và Chế biến Khoáng sản DLGL (xem Thuyết minh VII.3e)"
Tổng cộng,Tổng cộng,Tổng cộng,152.489.858.000,,,,152489858000.0,,,
Trong đó:,Trong đó:,Trong đó:,,,,,,,,
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,35.200.000.000,,,,35200000000.0,,,
Vay dài hạn đến hạn trả,Trong đó: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,117.289.858.000,,,,117289858000.0,,,
Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,,,,
"Hợp đồng tín dụng dư nợ giảm dân số LD 1401400008 ngày 14/1/2014 (sửa đổi, bổ sung Hợp đồng tín dụng số LD 1029900097 ngày26/10/2010 và thỏa thuận sửa đổi, bổ sung số 01-LD 1029900097 ngày14/1/2014)","Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai > Hợp đồng tín dụng dư nợ giảm dân số LD 1401400008 ngày 14/1/2014 (sửa đổi, bổ sung Hợp đồng tín dụng số LD 1029900097 ngày26/10/2010 và thỏa thuận sửa đổi, bổ sung số 01-LD 1029900097 ngày14/1/2014)","Hợp đồng tín dụng dư nợ giảm dân số LD 1401400008 ngày 14/1/2014 (sửa đổi, bổ sung Hợp đồng tín dụng số LD 1029900097 ngày26/10/2010 và thỏa thuận sửa đổi, bổ sung số 01-LD 1029900097 ngày14/1/2014)",55.174.137.200,"Thời hạn vay là 120 tháng, thời gian ân hạn là 12 tháng kể từ ngày giải ngân món vay đầu tiên","Lãi suất áp dụng cho lần giải ngân đầu tiên là 1%/tháng, các lần giải ngân sau lãi suất do Ngân hàng xác định tại thời điểm giải ngân.","Toàn bộ tài sản đầu tư xây dựng gắn liền với đất và các hệ thống máy móc, trang thiết bị gắn liền công trình xây dựng hình thành từ vốn vay.",55174137200.0,,,
Tổng cộng,Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai > Tổng cộng,Tổng cộng,55.174.137.200,,,,55174137200.0,,,
Trong đó:,Trong đó:,Trong đó:,,,,,,,,
Vay dài hạn:,Vay dài hạn:,Vay dài hạn:,-,,,,,,,
Vay dài hạn đến hạn trả,Vay dài hạn: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,55.174.137.200,,,,55174137200.0,,,
