row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Trái phiếu dài hạn,- Trái phiếu dài hạn,- Trái phiếu dài hạn,113.483.696.683,516.303.317,(114.000.000.000),-,-,113483696683.0,516303317.0,-114000000000.0,,
- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,374.814.331.456,114.000.000.000,-,(11.000.000.000),477.814.331.456,374814331456.0,114000000000.0,,-11000000000.0,477814331456.0
Cộng,Cộng,Cộng,488.298.028.139,114.516.303.317,(114.000.000.000),(11.000.000.000),477.814.331.456,488298028139.0,114516303317.0,-114000000000.0,-11000000000.0,477814331456.0
