row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số báo cáo,Số trình bày lại,,
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),441.471.552.679,441.471.552.679,441471552679.0,441471552679.0
"Số trích quỹ khen thưởng, phúc lợi (VND)","Số trích quỹ khen thưởng, phúc lợi (VND)","Số trích quỹ khen thưởng, phúc lợi (VND)",-,(47.275.731.422),,-47275731422.0
Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),441.471.552.679,394.195.821.257,441471552679.0,394195821257.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),500.000.000,500.000.000,500000000.0,500000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),883,788,883.0,788.0
