row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,,
Tập đoàn Điện lực Việt Nam,Thanh toán gốc vay > Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,420.732.272.210,799.836.211.791,420732272210.0,799836211791.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Nợ gốc khoản vay,Trong đó: > Nợ gốc khoản vay,Nợ gốc khoản vay,403.879.165.351,784.934.691.416,403879165351.0,784934691416.0
Chênh lệch tỷ giá,Trong đó: > Chênh lệch tỷ giá,Chênh lệch tỷ giá,16.853.106.859,14.901.520.375,16853106859.0,14901520375.0
,,,420.732.272.210,799.836.211.791,420732272210.0,799836211791.0
"Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí",,
Tập đoàn Điện lực Việt Nam,"Lãi vay và các loại thuế, phí > Tập đoàn Điện lực Việt Nam",Tập đoàn Điện lực Việt Nam,8.132.358.860,69.279.565.182,8132358860.0,69279565182.0
,,,8.132.358.860,69.279.565.182,8132358860.0,69279565182.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,Chia cổ tức,Chia cổ tức,,
Tổng Công ty Phát điện 2 - CTCP,Chia cổ tức > Tổng Công ty Phát điện 2 - CTCP,Tổng Công ty Phát điện 2 - CTCP,255.510.000.000,353.175.000.000,255510000000.0,353175000000.0
Công ty Cổ phần Nhiệt điện Phả Lại,Chia cổ tức > Công ty Cổ phần Nhiệt điện Phả Lại,Công ty Cổ phần Nhiệt điện Phả Lại,130.109.700.000,179.842.250.000,130109700000.0,179842250000.0
Công ty Cổ phần Nhiệt điện Bà Rịa,Chia cổ tức > Công ty Cổ phần Nhiệt điện Bà Rịa,Công ty Cổ phần Nhiệt điện Bà Rịa,10.020.000.000,13.850.000.000,10020000000.0,13850000000.0
,,,395.639.700.000,546.867.250.000,395639700000.0,546867250000.0
