row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Thuyết minh,Năm nay,Đơn vị: VNDNăm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Đơn vị: VNDNăm trước
III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,
1.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền trả nợ gốc vay,34,,(403.879.165.351),(784.934.691.416),,34.0,,-403879165351.0,-784934691416.0
2.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,(551.138.141.094),(492.298.253.959),,36.0,,-551138141094.0,-492298253959.0
2.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(955.017.306.445),(1.277.232.945.375),,40.0,,-955017306445.0,-1277232945375.0
2.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,,(308.410.809),(497.183.118.554),,50.0,,-308410809.0,-497183118554.0
2.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền đầu năm,60,,18.461.450.691,515.644.569.245,,60.0,,18461450691.0,515644569245.0
2.,III. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền cuối năm (70=50+60),70,,18.153.039.882,18.461.450.691,,70.0,,18153039882.0,18461450691.0
Phùng Đức Tuyên Người lập biểu,Phùng Đức Tuyên Người lập biểu,Phùng Đức Tuyên Người lập biểu,Phùng Đức Tuyên Người lập biểu,Phạm Quốc Toàn Kế toán trưởng,Phạm Quốc Toàn Kế toán trưởng,Dương Sơn Bá Tổng Giám đốc,Dương Sơn Bá Tổng Giám đốc,,,,,
