row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả nhà cung cấp,Phải trả nhà cung cấp,Phải trả nhà cung cấp,10.762.906.874.033,7.604.686.259.255,10762906874033.0,7604686259255.0
PVOil Singapore Pte. Ltd.,PVOil Singapore Pte. Ltd.,PVOil Singapore Pte. Ltd.,6.352.617.547.981,4.285.348.533.695,6352617547981.0,4285348533695.0
Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,2.804.726.815.648,2.371.459.701.101,2804726815648.0,2371459701101.0
Công ty TNHH Một thành viên Điều hành Thăm dò Khai thác Dầu khí trong nước - Lô 05.1a,Công ty TNHH Một thành viên Điều hành Thăm dò Khai thác Dầu khí trong nước - Lô 05.1a,Công ty TNHH Một thành viên Điều hành Thăm dò Khai thác Dầu khí trong nước - Lô 05.1a,779.256.648.031,-,779256648031.0,
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,437.345.968.126,244.896.330.944,437345968126.0,244896330944.0
Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,102.607.014.217,94.247.445.425,102607014217.0,94247445425.0
Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trình Dầu khí,Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trình Dầu khí,Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trình Dầu khí,82.651.118.265,48.526.862.481,82651118265.0,48526862481.0
Công ty Cổ phần Bao bì và Thương mại Dầu khí Bình Sơn,Công ty Cổ phần Bao bì và Thương mại Dầu khí Bình Sơn,Công ty Cổ phần Bao bì và Thương mại Dầu khí Bình Sơn,37.117.857.142,21.017.946.354,37117857142.0,21017946354.0
Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí - Công ty Cổ phần,Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí - Công ty Cổ phần,Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí - Công ty Cổ phần,36.457.018.997,42.639.655.817,36457018997.0,42639655817.0
Chi nhánh Tập đoàn Dầu khí Việt Nam - Công ty Điều hành Dầu khí Biển Đông (Lô 05-2 & Lô 05-3),Chi nhánh Tập đoàn Dầu khí Việt Nam - Công ty Điều hành Dầu khí Biển Đông (Lô 05-2 & Lô 05-3),Chi nhánh Tập đoàn Dầu khí Việt Nam - Công ty Điều hành Dầu khí Biển Đông (Lô 05-2 & Lô 05-3),35.893.252.463,407.833.843.448,35893252463.0,407833843448.0
Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,27.894.645.518,17.153.397.105,27894645518.0,17153397105.0
Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,20.364.362.419,30.617.313.766,20364362419.0,30617313766.0
Tập đoàn Dầu khí Việt Nam (Lô 01/97 & 02/97),Tập đoàn Dầu khí Việt Nam (Lô 01/97 & 02/97),Tập đoàn Dầu khí Việt Nam (Lô 01/97 & 02/97),14.280.621.981,8.473.696.273,14280621981.0,8473696273.0
Tổng Công ty Bảo hiểm PVI,Tổng Công ty Bảo hiểm PVI,Tổng Công ty Bảo hiểm PVI,9.696.823.850,10.225.971.573,9696823850.0,10225971573.0
Tập đoàn Dầu khí Việt Nam (Lô 01 & 02),Tập đoàn Dầu khí Việt Nam (Lô 01 & 02),Tập đoàn Dầu khí Việt Nam (Lô 01 & 02),5.331.756.562,3.164.419.108,5331756562.0,3164419108.0
Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,4.319.339.580,4.317.050.520,4319339580.0,4317050520.0
Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,2.671.406.000,1.938.686.994,2671406000.0,1938686994.0
Công ty Cổ phần Xăng dầu Dầu khí PV OIL Miền Trung,Công ty Cổ phần Xăng dầu Dầu khí PV OIL Miền Trung,Công ty Cổ phần Xăng dầu Dầu khí PV OIL Miền Trung,2.406.869.240,1.585.478.840,2406869240.0,1585478840.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần,Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần,Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần,1.325.085.200,-,1325085200.0,
Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,1.376.258.506,1.810.462.354,1376258506.0,1810462354.0
