row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,numeric__ĐồngNghìn VND,numeric__FluoritNghìn VND,numeric__VonframNghìn VND,numeric__Các bộ phậnkhácNghìn VND,numeric__Tổng cộngNghìn VND
Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,167.025.898,826.106.905,1.874.331.657,1.051.224.444,3.918.688.90425.856.030.977,167025898.0,826106905.0,1874331657.0,1051224444.0,3.9186889042585603e+20
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,29.774.719.881,,,,,29774719881.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,17.304.897.615,,,,,17304897615.0
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,,,,,
Tải sản của bộ phậnTải sản không phân bổ,Tại ngày 1 tháng 1 năm 2019 > Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,186.484.856,972.966.046,2.004.682.073,1.270.847.365,4.434.980.34023.514.145.227,186484856.0,972966046.0,2004682073.0,1270847365.0,4.434980340235142e+20
Tổng tài sản,Tại ngày 1 tháng 1 năm 2019 > Tổng tài sản,Tổng tài sản,,,,,27.949.125.567,,,,,27949125567.0
Tổng nợ phải trả,Tại ngày 1 tháng 1 năm 2019 > Tổng nợ phải trả,Tổng nợ phải trả,,,,,15.823.171.322,,,,,15823171322.0
