row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 Nghìn VND,2018 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 Nghìn VND,numeric__2018 Nghìn VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,352.393.815,810.001.679,60.0,,352393815.0,810001679.0
Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,,,,
Cổ đông của Công ty,Lợi nhuận thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,352.393.815,663.756.323,61.0,,352393815.0,663756323.0
Cổ đông không kiểm soát,Lợi nhuận thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,-,146.245.356,62.0,,,146245356.0
,,,,,VND,VND(Điều chỉnh lại),,,,
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,31,356,671,70.0,31.0,356.0,671.0
