row_label_raw,row_label_full,col_0,31/12/2019Nghìn VND,1/1/2019Nghìn VND,numeric__31/12/2019Nghìn VND,numeric__1/1/2019Nghìn VND
Tiền mặt,Tiền mặt,Tiền mặt,90.493,138.199,90493.0,138199.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,941.356.463,263.310.842,941356463.0,263310842.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,781.757.650,203.771.219,781757650.0,203771219.0
,,,1.723.204.606,467.220.260,1723204606.0,467220260.0
