row_label_raw,row_label_full,col_0,31/12/2019Nghìn VND,1/1/2019Nghìn VND,numeric__31/12/2019Nghìn VND,numeric__1/1/2019Nghìn VND
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,-,1.282.349,,1282349.0
(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận,,
,,,31/12/2019Nghìn VND,1/1/2019Nghìn VND,,
Trữ lượng khai thác và trữ lượng địa chất,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận > Trữ lượng khai thác và trữ lượng địa chất,Trữ lượng khai thác và trữ lượng địa chất,583.078.428,613.430.657,583078428.0,613430657.0
Lỗ chưa thực hiện,(ii) Thuế thu nhập hoãn lại phải trả đã ghi nhận > Lỗ chưa thực hiện,Lỗ chưa thực hiện,3.900.260,-,3900260.0,
,,,586.978.688,613.430.657,586978688.0,613430657.0
