row_label_raw,row_label_full,col_0,Máy móc và thiết bị Nghìn VND,numeric__Máy móc và thiết bị Nghìn VND
Nguyên giáSố dư đầu năm và số dư cuối năm,Nguyên giáSố dư đầu năm và số dư cuối năm,Nguyên giáSố dư đầu năm và số dư cuối năm,67.300.000,67300000.0
Giá trị hao mòn lũy kếSố dư đầu năm và số dư cuối năm,Giá trị hao mòn lũy kếSố dư đầu năm và số dư cuối năm,Giá trị hao mòn lũy kếSố dư đầu năm và số dư cuối năm,67.300.000,67300000.0
Giá trị còn lạiSố dư đầu năm và số dư cuối năm,Giá trị còn lạiSố dư đầu năm và số dư cuối năm,Giá trị còn lạiSố dư đầu năm và số dư cuối năm,-,
