row_label_raw,row_label_full,Tại ngày và cho năm kết thúc ngày 31/12/2019,Việt NamNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,BiNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,Cộng hòaSécNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,Nhật BảnNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,MỹNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,SingaporeNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,Các nướckhácNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,Tổng cộngNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__Việt NamNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__BiNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__Cộng hòaSécNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__Nhật BảnNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__MỹNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__SingaporeNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__Các nướckhácNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019,numeric__Tổng cộngNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2019
Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,65.355.666,1.616.222.115,225.482.636,945.394.214,616.156.308,104.764.762,1.132.754.157,4.706.129.858,65355666.0,1616222115.0,225482636.0,945394214.0,616156308.0,104764762.0,1132754157.0,4706129858.0
Tài sản của bộ phận,Tài sản của bộ phận,Tài sản của bộ phận,29.522.101.450,97.267.774,1.013.850,45.487.936,12.308.133,-,96.540.738,29.774.719.881,29522101450.0,97267774.0,1013850.0,45487936.0,12308133.0,,96540738.0,29774719881.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,888.223.637,-,-,-,-,-,-,888.223.637,888223637.0,,,,,,,888223637.0
,,,Việt NamNghìn VND,BiNghìn VND,Cộng hòaSécNghìn VND,Nhật BảnNghìn VND,MỹNghìn VND,SingaporeNghìn VND,Các nướckhácNghìn VND,Tổng cộngNghìn VND,,,,,,,,
Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018,,,,,,,,
Doanh thu bán ra ngoài,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018 > Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,991.899.199,1.262.874.650,813.509.380,995.738.741,655.357.744,1.404.428.741,741.202.420,6.865.010.875,991899199.0,1262874650.0,813509380.0,995738741.0,655357744.0,1404428741.0,741202420.0,6865010875.0
Tài sản của bộ phận,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018 > Tài sản của bộ phận,Tài sản của bộ phận,27.580.791.560,211.464.347,-,68.068.207,17.102.787,11.983.149,59.715.517,27.949.125.567,27580791560.0,211464347.0,,68068207.0,17102787.0,11983149.0,59715517.0,27949125567.0
Chi tiêu vốn,Tại ngày 1/1/2019 và cho năm kết thúc ngày 31/12/2018 > Chi tiêu vốn,Chi tiêu vốn,1.076.471.346,-,-,-,-,-,-,1.076.471.346,1076471346.0,,,,,,,1076471346.0
