row_label_raw,row_label_full,col_0,2019Nghìn VND,2018Nghìn VND,numeric__2019Nghìn VND,numeric__2018Nghìn VND
Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế (Thuyết minh 33(i)),Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế (Thuyết minh 33(i)),Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế (Thuyết minh 33(i)),809.725.000,-,809725000.0,
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,39.037.312,26.443.265,39037312.0,26443265.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,78.308.024,59.710.104,78308024.0,59710104.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,4.609.924,40.637.380,4609924.0,40637380.0
,,,931.680.260,126.790.749,931680260.0,126790749.0
