row_label_raw,row_label_full,col_0,col_1,31.12.2025VND,31.12.2024VND,numeric__col_1,numeric__31.12.2025VND,numeric__31.12.2024VND
vi),vi),vi),Phải trả người bán ngắn hạn (Thuyết minh 14),,,,,
vi),vi) > vi),vi),Công ty TNHH MTV Viễn thông Quốc tế FPT,47.379.933.195,60.415.517.867,,47379933195.0,60415517867.0
vi),vi) > vi),vi),Công ty Cổ phần FPT,39.584.547.618,15.308.069.762,,39584547618.0,15308069762.0
vi),vi) > vi),vi),Công ty TNHH FPT IS,22.790.656.059,9.303.671.794,,22790656059.0,9303671794.0
vi),vi) > vi),vi),Công ty TNHH Truyền hình FPT,10.046.223.763,176.707.405.457,,10046223763.0,176707405457.0
vi),vi) > vi),vi),Công ty TNHH Phân phối Synnex FPT,1.905.261.034,1.787.850.000,,1905261034.0,1787850000.0
vi),vi) > vi),vi),Công ty TNHH FPT Smart Cloud,1.444.165.700,768.871.250,,1444165700.0,768871250.0
vi),vi) > vi),vi),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.212.760.461,486.336.886,,1212760461.0,486336886.0
vi),vi) > vi),vi),Công ty TNHH MTV Viễn thông FPT Tân Thuận,888.250.091,1.215.931.672,,888250091.0,1215931672.0
vi),vi) > vi),vi),Công ty Cổ phần Dịch vụ Trực tuyến FPT,201.339.180,723.079.259,,201339180.0,723079259.0
vi),vi) > vi),vi),Công ty TNHH Phần mềm FPT,9.922.505,481.649.300,,9922505.0,481649300.0
vi),vi) > vi),vi),Công ty TNHH Giáo dục FPT,6.765.487,11.286.800,,6765487.0,11286800.0
vi),vi) > vi),vi),Các công ty thành viên khác cùng Tập đoàn,23.654.268,24.754.209,,23654268.0,24754209.0
,,,,125.493.479.361,267.234.424.256,,125493479361.0,267234424256.0
vii),vii),vii),Chi phí lãi vay phải trả ngắn hạn (Thuyết minh 16),,,,,
vii),vii) > vii),vii),Công ty TNHH MTV Viễn thông Quốc tế FPT,2.456.166.138,1.172.271.428,,2456166138.0,1172271428.0
vii),vii) > vii),vii),Công ty TNHH MTV Viễn thông FPT Thăng Long,453.663.843,4.571.905.687,,453663843.0,4571905687.0
vii),vii) > vii),vii),Công ty TNHH Truyền hình FPT,134.991.950,-,,134991950.0,
vii),vii) > vii),vii),Công ty TNHH MTV Viễn thông FPT Tân Thuận,-,102.641.196,,,102641196.0
,,,,3.044.821.931,5.846.818.311,,3044821931.0,5846818311.0
viii),viii),viii),Phải trả ngắn hạn khác (Thuyết minh 18),,,,,
viii),viii) > viii),viii),Lợi nhuận và cổ tức phải trả,3.674.513.033,2.718.375.283,,3674513033.0,2718375283.0
viii),viii) > viii),viii),Thu hộ cho bên liên quan,647.409.061,971.836.746,,647409061.0,971836746.0
viii),viii),viii),Trong đó:,,,,,
viii),viii) > viii),viii),- Công ty TNHH MTV Viễn thông Quốc tế FPT,646.981.561,971.836.746,,646981561.0,971836746.0
viii),viii) > viii),viii),- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,427.500,-,,427500.0,
,,,,4.321.922.094,3.690.212.029,,4321922094.0,3690212029.0
ix),ix),ix),Vay ngắn hạn (Thuyết minh 19),,,,,
ix),ix) > ix),ix),Công ty TNHH MTV Viễn thông Quốc tế FPT,541.640.895.782,353.086.619.609,,541640895782.0,353086619609.0
ix),ix) > ix),ix),Công ty TNHH Truyền hình FPT,156.152.473.345,2.045.803.288,,156152473345.0,2045803288.0
ix),ix) > ix),ix),Công ty TNHH MTV Viễn thông FPT Thăng Long,109.931.329.687,114.873.853.435,,109931329687.0,114873853435.0
ix),ix) > ix),ix),Công ty TNHH MTV Viễn thông FPT Tân Thuận,-,29.711.323.838,,,29711323838.0
,,,,807.724.698.814,499.717.600.170,,807724698814.0,499717600170.0
