row_label_raw,row_label_full,col_0,Tại ngày1.1.2025VND,TăngVND,GiảmVND,Chênh lệchtỷ giá hối đoáiVND,Tại ngày31.12.2025VND,numeric__Tại ngày1.1.2025VND,numeric__TăngVND,numeric__GiảmVND,numeric__Chênh lệchtỷ giá hối đoáiVND,numeric__Tại ngày31.12.2025VND
Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),6.540.635.801.900,18.731.695.299.287,(18.427.409.308.415),1.241.362.948,6.846.163.155.720,6540635801900.0,18731695299287.0,-18427409308415.0,1241362948.0,6846163155720.0
Vay ngắn hạn bên liên quan(Thuyết minh 33(b)) (**),Vay ngắn hạn bên liên quan(Thuyết minh 33(b)) (**),Vay ngắn hạn bên liên quan(Thuyết minh 33(b)) (**),499.717.600.170,1.138.846.980.227,(830.839.881.583),-,807.724.698.814,499717600170.0,1138846980227.0,-830839881583.0,,807724698814.0
,,,7.040.353.402.070,19.870.542.279.514,(19.258.249.189.998),1.241.362.948,7.653.887.854.534,7040353402070.0,19870542279514.0,-19258249189998.0,1241362948.0,7653887854534.0
