row_label_raw,row_label_full,col_0,31.12.2025Cổ phầnphổ thông,31.12.2024Cổ phầnphổ thông,numeric__31.12.2025Cổ phầnphổ thông,numeric__31.12.2024Cổ phầnphổ thông
Số lượng cổ phiếu đã đăng ký,Số lượng cổ phiếu đã đăng ký,Số lượng cổ phiếu đã đăng ký,738.763.463,492.509.164,738763463.0,492509164.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,738.763.463,492.509.164,738763463.0,492509164.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,738.763.463,492.509.164,738763463.0,492509164.0
