row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
"Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay",706.648.510.286,399.905.324.798,706648510286.0,399905324798.0
Cổ tức và lợi nhuận được chia (Thuyết minh 33(a)),Cổ tức và lợi nhuận được chia (Thuyết minh 33(a)),Cổ tức và lợi nhuận được chia (Thuyết minh 33(a)),595.224.445.389,517.157.896.085,595224445389.0,517157896085.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,48.789.869.384,89.547.315.094,48789869384.0,89547315094.0
Khác,Khác,Khác,-,38.006.819,,38006819.0
,,,1.350.662.825.059,1.006.648.542.796,1350662825059.0,1006648542796.0
