row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,7.265.808.815.813,7.034.840.854.896,7265808815813.0,7034840854896.0
Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 9),Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 9),Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 9),93.528.168.924(2.346.505.891),87.115.676.091328.523.404,,8.711567609132853e+19
,,,7.356.990.478.846,7.122.285.054.391,7356990478846.0,7122285054391.0
