row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.251.431.455.479,1.061.433.235.976,1251431455479.0,1061433235976.0
Khác (*),Khác (*),Khác (*),399.141.372.333,508.860.425.184,399141372333.0,508860425184.0
,,,1.650.572.827.812,1.570.293.661.160,1650572827812.0,1570293661160.0
