row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Dịch vụ mua ngoài,Dịch vụ mua ngoài,Dịch vụ mua ngoài,4.037.183.319.618,3.964.535.994.830,4037183319618.0,3964535994830.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,3.514.343.844.007,2.846.134.225.585,3514343844007.0,2846134225585.0
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",1.730.114.180.167,1.570.586.043.103,1730114180167.0,1570586043103.0
Khấu hao TSCĐ,Khấu hao TSCĐ,Khấu hao TSCĐ,1.266.805.518.648,1.323.573.874.616,1266805518648.0,1323573874616.0
Khác,Khác,Khác,1.374.194.111.509,1.277.809.403.208,1374194111509.0,1277809403208.0
,,,11.922.640.973.949,10.982.639.541.342,11922640973949.0,10982639541342.0
