row_label_raw,row_label_full,col_0,31.12.2025 > Giá trị VND,31.12.2025 > Số có khả năng trả nợ VND,31.12.2024 > Giá trị VND,31.12.2024 > Số có khả năng trả nợ VND,numeric__31.12.2025 > Giá trị VND,numeric__31.12.2025 > Số có khả năng trả nợ VND,numeric__31.12.2024 > Giá trị VND,numeric__31.12.2024 > Số có khả năng trả nợ VND
"Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác",1.349.020.070.027,1.349.020.070.027,1.176.830.982.563,1.176.830.982.563,1349020070027.0,1349020070027.0,1176830982563.0,1176830982563.0
"Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác",235.830.916.000,235.830.916.000,153.347.156.300,153.347.156.300,235830916000.0,235830916000.0,153347156300.0,153347156300.0
"Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác",238.960.845.580,238.960.845.580,144.916.123.936,144.916.123.936,238960845580.0,238960845580.0,144916123936.0,144916123936.0
"Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác","Bên thứ baTrong đó:- Công ty Cổ phần Phát triển Công nghệViễn thông Tín học Sun Việt- Hisense Broadband MultimediaTechnologies Co., Ltd- Khác",874.228.308.447,874.228.308.447,878.567.702.327,878.567.702.327,874228308447.0,874228308447.0,878567702327.0,878567702327.0
Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),125.493.479.361,125.493.479.361,267.234.424.256,267.234.424.256,125493479361.0,125493479361.0,267234424256.0,267234424256.0
Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),1.474.513.549.388,1.474.513.549.388,1.444.065.406.819,1.444.065.406.819,1474513549388.0,1474513549388.0,1444065406819.0,1444065406819.0
