row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Ủy thác tồn động từ HBB (*),Ủy thác tồn động từ HBB (*),Ủy thác tồn động từ HBB (*),,,,
Ủy thác quản lý danh mục đầu tư,Ủy thác tồn động từ HBB (*) > Ủy thác quản lý danh mục đầu tư,Ủy thác quản lý danh mục đầu tư,651,651,651.0,651.0
Ủy thác REPO tài sản,Ủy thác tồn động từ HBB (*) > Ủy thác REPO tài sản,Ủy thác REPO tài sản,1.405.398,1.406.048,1405398.0,1406048.0
Ủy thác khác,Ủy thác tồn động từ HBB (*) > Ủy thác khác,Ủy thác khác,520.260,520.260,520260.0,520260.0
,,,1.926.309,1.926.959,1926309.0,1926959.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,,,
Vật liệu và công cụ,Tài sản Có khác > Vật liệu và công cụ,Vật liệu và công cụ,9.029,8.133,9029.0,8133.0
Chi phí chờ phân bổ,Tài sản Có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,182.979,1.256.032,182979.0,1256032.0
Tài sản gán nợ chờ xử lý,Tài sản Có khác > Tài sản gán nợ chờ xử lý,Tài sản gán nợ chờ xử lý,1.278.693,1.063.259,1278693.0,1063259.0
Điều chuyển vốn nội bộ - SHB Lào và SHB Campuchia,Tài sản Có khác > Điều chuyển vốn nội bộ - SHB Lào và SHB Campuchia,Điều chuyển vốn nội bộ - SHB Lào và SHB Campuchia,5.337.194,-,5337194.0,
Các khoản chờ thanh toán liên ngân hàng,Tài sản Có khác > Các khoản chờ thanh toán liên ngân hàng,Các khoản chờ thanh toán liên ngân hàng,2.180.040,554.066,2180040.0,554066.0
Nợ cho vay chờ xử lý của Vinashin,Tài sản Có khác > Nợ cho vay chờ xử lý của Vinashin,Nợ cho vay chờ xử lý của Vinashin,948.584,1.048.584,948584.0,1048584.0
Tài sản Có khác,Tài sản Có khác > Tài sản Có khác,Tài sản Có khác,135.000,224.000,135000.0,224000.0
,,,10.071.519,4.154.074,10071519.0,4154074.0
,,,11.997.828,6.081.033,11997828.0,6081033.0
