row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2016Triệu VND,numeric__2015Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế,,1.076.718,1.016.415,,,1076718.0,1016415.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,30,(214.927),(221.310),,30.0,-214927.0,-221310.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,30,-,(461),,30.0,,-461.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,30,(214.927),(221.771),,30.0,-214927.0,-221771.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,861.791,794.644,,,861791.0,794644.0
