row_label_raw,row_label_full,col_0,Tại ngày31/12/2025VND,Tại ngày01/01/2025VND,numeric__Tại ngày31/12/2025VND,numeric__Tại ngày01/01/2025VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp","Ngắn hạn: > Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp","Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp",110.045.571.692,97.596.775.055,110045571692.0,97596775055.0
Doanh thu chưa thực hiện khác,Ngắn hạn: > Doanh thu chưa thực hiện khác,Doanh thu chưa thực hiện khác,35.578.545.962,30.578.124.026,35578545962.0,30578124026.0
Cộng,Ngắn hạn: > Cộng,Cộng,145.624.117.654,128.174.899.081,145624117654.0,128174899081.0
Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,,
"Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp","Dải hạn: > Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp","Doanh thu nhận trước cho thuê đất,hạ tầng khu công nghiệp",2.453.372.432.725,2.263.131.288.989,2453372432725.0,2263131288989.0
Doanh thu chưa thực hiện khác,Dải hạn: > Doanh thu chưa thực hiện khác,Doanh thu chưa thực hiện khác,40.253.762.782,45.871.824.318,40253762782.0,45871824318.0
Cộng,Dải hạn: > Cộng,Cộng,2.493.626.195.507,2.309.003.113.307,2493626195507.0,2309003113307.0
