row_label_raw,row_label_full,STT,Tên công ty,Ngành nghề hoạt động chính,Địa chỉ,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp trực tiếp,Tỷ lệ lợi ích,numeric__Tên công ty,numeric__Ngành nghề hoạt động chính,numeric__Địa chỉ,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp trực tiếp,numeric__Tỷ lệ lợi ích
1.,1.,1.,Công ty Cổ phầnCấp nước Đồng Nai,"Khai thác, xử lý nước phục vụ sinh hoạt đô thị và công nghiệp, phân phối nước sạch","Số 48, Đường Cách Mạng Tháng Tám, phường Trấn Biên, tỉnh Đồng Nai, Việt Nam","63,99%","63,99%","63,99%",,,,0.6399,0.6399,0.6399
2.,2.,2.,Công ty Cổ phầnMôi trường Sonadezi,Thu gom rác thải không độc hại,"12 Huỳnh Văn Nghệ, phường Trấn Biên, tỉnh Đồng Nai, Việt Nam","64,04%","64,04%","64,04%",,,,0.6404000000000001,0.6404000000000001,0.6404000000000001
3.,3.,3.,Công ty Cổ phầnCảng Đồng Nai,Kinh doanh dịch vụ cảng biển,"1B-D3, KP Bình Dương, phường Long Hưng, tỉnh Đồng Nai, Việt Nam","51,00%","51,00%","51,00%",,,,0.51,0.51,0.51
4.,4.,4.,Công ty Cổ phần Phát triểnĐô thị Công nghiệp Số 2,"Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","Số 47, đường D9, Khu dân cư Đường Võ Thị Sáu, khu phố Vinh Thạnh, phường Trần Biên, tỉnh Đồng Nai, Việt Nam","57,95%","57,86%","57,95%",,,,0.5795,0.5786,0.5795
5.,5.,5.,Công ty Cổ phầnSonadezi Long Thành,Đầu tư xây dựng và kinh doanh cơ sở hạ tầng khu công nghiệp,"Khu công nghiệp Long Thành, xã An Phước, tỉnh Đồng Nai, Việt Nam","56,16%","52,75%","56,16%",,,,0.5616,0.5275,0.5616
