row_label_raw,row_label_full,col_0,Tại ngày 01/01/2025VND > Giá trị,Tại ngày 01/01/2025VND > Số có khả năngtrả nợ,Trong nămVND > Tăng,Trong nămVND > Giảm,Tại ngày 31/12/2025VND > Giá trị,Tại ngày 31/12/2025VND > Số có khả năngtrả nợ,numeric__Tại ngày 01/01/2025VND > Giá trị,numeric__Tại ngày 01/01/2025VND > Số có khả năngtrả nợ,numeric__Trong nămVND > Tăng,numeric__Trong nămVND > Giảm,numeric__Tại ngày 31/12/2025VND > Giá trị,numeric__Tại ngày 31/12/2025VND > Số có khả năngtrả nợ
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,,,,,
Vay ngân hàng,Ngắn hạn: > Vay ngân hàng,Vay ngân hàng,1.014.726.166.923,1.014.726.166.923,1.324.055.495.928,1.279.832.034.322,1.058.949.628.529,1.058.949.628.529,1014726166923.0,1014726166923.0,1324055495928.0,1279832034322.0,1058949628529.0,1058949628529.0
Trái phiếu,Ngắn hạn: > Trái phiếu,Trái phiếu,200.000.000.000,200.000.000.000,-,200.000.000.000,-,-,200000000000.0,200000000000.0,,200000000000.0,,
Cộng,Ngắn hạn: > Cộng,Cộng,1.214.726.166.923,1.214.726.166.923,1.324.055.495.928,1.479.832.034.322,1.058.949.628.529,1.058.949.628.529,1214726166923.0,1214726166923.0,1324055495928.0,1479832034322.0,1058949628529.0,1058949628529.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,,,,,
Vay ngân hàng,Dài hạn: > Vay ngân hàng,Vay ngân hàng,2.797.381.695.184,2.797.381.695.184,1.045.980.073.604,803.898.810.375,3.039.462.958.413,3.039.462.958.413,2797381695184.0,2797381695184.0,1045980073604.0,803898810375.0,3039462958413.0,3039462958413.0
Tổng cộng,Dài hạn: > Tổng cộng,Tổng cộng,4.012.107.862.107,4.012.107.862.107,2.370.035.569.532,2.283.730.844.697,4.098.412.586.942,4.098.412.586.942,4012107862107.0,4012107862107.0,2370035569532.0,2283730844697.0,4098412586942.0,4098412586942.0
