row_label_raw,row_label_full,col_0,Tại ngày31/12/2025,Tại ngày01/01/2025,numeric__Tại ngày31/12/2025,numeric__Tại ngày01/01/2025
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"458.530,53","386.000,26",458530.53,386000.26
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của:,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của:,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của:,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của:,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của:,,
Công ty Cổ phần Đô thị Amata Biên Hòa,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của: > Công ty Cổ phần Đô thị Amata Biên Hòa,Công ty Cổ phần Đô thị Amata Biên Hòa,540.000,-,540000.0,
,,,Tại ngày31/12/2025VND,Tại ngày01/01/2025VND,,
Nợ khó đòi đã xử lý,Số lượng cổ phiếu được chia cổ tức bằng cổ phiếu của: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,7.690.240.529,9.350.415.561,7690240529.0,9350415561.0
