row_label_raw,row_label_full,col_0,Chi phí khấu hao TSCĐ VND,Chi phí trích trước VND,Lãi nội bộ VND,Chi phí khác VND,Cộng VND,numeric__Chi phí khấu hao TSCĐ VND,numeric__Chi phí trích trước VND,numeric__Lãi nội bộ VND,numeric__Chi phí khác VND,numeric__Cộng VND
Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,(2.178.359.348),(9.816.247.716),(67.177.001.367),-,(79.171.608.431),-2178359348.0,-9816247716.0,-67177001367.0,,-79171608431.0
Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Tại ngày 01/01/2024Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,(2.278.824.127),(1.109.461.254),(2.057.050.299),-,(5.445.335.680),-2278824127.0,-1109461254.0,-2057050299.0,,-5445335680.0
Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,(4.457.183.475),(10.925.708.970),(69.234.051.666),-,(84.616.944.111),-4457183475.0,-10925708970.0,-69234051666.0,,-84616944111.0
Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Tại ngày 01/01/2025Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,(2.048.411.138),2.593.720.306,22.609.842.570,(8.190.386.941),14.964.764.797,-2048411138.0,2593720306.0,22609842570.0,-8190386941.0,14964764797.0
Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,(6.505.594.613),(8.331.988.664),(46.624.209.096),(8.190.386.941),(69.652.179.314),-6505594613.0,-8331988664.0,-46624209096.0,-8190386941.0,-69652179314.0
