row_label_raw,row_label_full,col_0,Tại ngày31/12/2025VND,Tại ngày01/01/2025VND,numeric__Tại ngày31/12/2025VND,numeric__Tại ngày01/01/2025VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Chi phí trích trước tiền thuê đất,Ngắn hạn: > Chi phí trích trước tiền thuê đất,Chi phí trích trước tiền thuê đất,60.226.552.397,60.226.552.397,60226552397.0,60226552397.0
Chi phí trích trước giá thành kế hoạch dự án khu dân cư phường Thống Nhất,Ngắn hạn: > Chi phí trích trước giá thành kế hoạch dự án khu dân cư phường Thống Nhất,Chi phí trích trước giá thành kế hoạch dự án khu dân cư phường Thống Nhất,8.906.136.985,26.167.914.412,8906136985.0,26167914412.0
Chi phí phải trả khác,Ngắn hạn: > Chi phí phải trả khác,Chi phí phải trả khác,54.666.693.214,52.480.884.420,54666693214.0,52480884420.0
Cộng,Ngắn hạn: > Cộng,Cộng,123.799.382.596,138.875.351.229,123799382596.0,138875351229.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Chi phí trích trước tạm tính giá vốn kinh doanh khu công nghiệp,Dài hạn: > Chi phí trích trước tạm tính giá vốn kinh doanh khu công nghiệp,Chi phí trích trước tạm tính giá vốn kinh doanh khu công nghiệp,943.187.527.274,906.283.106.053,943187527274.0,906283106053.0
Chi phí phải trả khác,Dài hạn: > Chi phí phải trả khác,Chi phí phải trả khác,37.028.483.256,30.055.893.892,37028483256.0,30055893892.0
Cộng,Dài hạn: > Cộng,Cộng,980.216.010.530,936.338.999.945,980216010530.0,936338999945.0
