row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
▪ Phải thu giao dịch thẻ,Các khoản phải thu > ▪ Phải thu giao dịch thẻ,▪ Phải thu giao dịch thẻ,391.637,418.400,391637.0,418400.0
▪ Phải thu từ mua bán nợ (i),Các khoản phải thu > ▪ Phải thu từ mua bán nợ (i),▪ Phải thu từ mua bán nợ (i),303.559,58.797,303559.0,58797.0
▪ Tạm ứng chi phí hoạt động đối tác,Các khoản phải thu > ▪ Tạm ứng chi phí hoạt động đối tác,▪ Tạm ứng chi phí hoạt động đối tác,290.402,49.119,290402.0,49119.0
▪ Phải thu cổ tức ABBA – công ty con,Các khoản phải thu > ▪ Phải thu cổ tức ABBA – công ty con,▪ Phải thu cổ tức ABBA – công ty con,191.595,122.256,191595.0,122256.0
▪ Chi phí xây dựng dở dang,Các khoản phải thu > ▪ Chi phí xây dựng dở dang,▪ Chi phí xây dựng dở dang,159.392,48.836,159392.0,48836.0
▪ Tạm ứng hoạt động nghiệp vụ,Các khoản phải thu > ▪ Tạm ứng hoạt động nghiệp vụ,▪ Tạm ứng hoạt động nghiệp vụ,150.647,153.157,150647.0,153157.0
▪ Phải thu từ chuyển nhượng bất động sản,Các khoản phải thu > ▪ Phải thu từ chuyển nhượng bất động sản,▪ Phải thu từ chuyển nhượng bất động sản,135.000,-,135000.0,
▪ Phải thu nghiệp vụ liên quan UPAS LC,Các khoản phải thu > ▪ Phải thu nghiệp vụ liên quan UPAS LC,▪ Phải thu nghiệp vụ liên quan UPAS LC,82.982,253.634,82982.0,253634.0
"▪ Đặt cọc, ký quỹ, thế chấp, cầm cố","Các khoản phải thu > ▪ Đặt cọc, ký quỹ, thế chấp, cầm cố","▪ Đặt cọc, ký quỹ, thế chấp, cầm cố",75.255,212.372,75255.0,212372.0
▪ Phải thu bán chứng khoán (ii),Các khoản phải thu > ▪ Phải thu bán chứng khoán (ii),▪ Phải thu bán chứng khoán (ii),35.857,36.020,35857.0,36020.0
▪ Tái sản thiếu chờ xử lý,Các khoản phải thu > ▪ Tái sản thiếu chờ xử lý,▪ Tái sản thiếu chờ xử lý,21.144,15.913,21144.0,15913.0
▪ Phải thu Công ty Cổ phần Đầu tư Bất động sản An Bình (“ABLand”) (iii),Các khoản phải thu > ▪ Phải thu Công ty Cổ phần Đầu tư Bất động sản An Bình (“ABLand”) (iii),▪ Phải thu Công ty Cổ phần Đầu tư Bất động sản An Bình (“ABLand”) (iii),13.245,13.245,13245.0,13245.0
▪ Phải thu tiền đặt cọc quyền mua cổ phần Công ty Cổ phần Dược phẩm Viễn Đông (“DVD”) (iv),Các khoản phải thu > ▪ Phải thu tiền đặt cọc quyền mua cổ phần Công ty Cổ phần Dược phẩm Viễn Đông (“DVD”) (iv),▪ Phải thu tiền đặt cọc quyền mua cổ phần Công ty Cổ phần Dược phẩm Viễn Đông (“DVD”) (iv),5.225,5.225,5225.0,5225.0
▪ Đầu tư xây dựng cơ bản – EVN Tây Nguyên,Các khoản phải thu > ▪ Đầu tư xây dựng cơ bản – EVN Tây Nguyên,▪ Đầu tư xây dựng cơ bản – EVN Tây Nguyên,3.333,3.333,3333.0,3333.0
▪ Phải thu cổ tức EVN,Các khoản phải thu > ▪ Phải thu cổ tức EVN,▪ Phải thu cổ tức EVN,2.646,-,2646.0,
▪ Thuế giá trị gia tăng đầu vào (Thuyết minh 24),Các khoản phải thu > ▪ Thuế giá trị gia tăng đầu vào (Thuyết minh 24),▪ Thuế giá trị gia tăng đầu vào (Thuyết minh 24),-,2.772,,2772.0
▪ Thuế TNDN nộp thừa (Thuyết minh 24),Các khoản phải thu > ▪ Thuế TNDN nộp thừa (Thuyết minh 24),▪ Thuế TNDN nộp thừa (Thuyết minh 24),-,15.731,,15731.0
▪ Các khoản phải thu khác,Các khoản phải thu > ▪ Các khoản phải thu khác,▪ Các khoản phải thu khác,64.465,57.900,64465.0,57900.0
,,,1.926.384,1.466.710,1926384.0,1466710.0
"Các khoản lãi, phí phải thu (v)","Các khoản phải thu > Các khoản lãi, phí phải thu (v)","Các khoản lãi, phí phải thu (v)",994.079,1.450.520,994079.0,1450520.0
Tài sản thuế TNDN hoãn lại (Thuyết minh 35),Các khoản phải thu > Tài sản thuế TNDN hoãn lại (Thuyết minh 35),Tài sản thuế TNDN hoãn lại (Thuyết minh 35),11.058,-,11058.0,
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,
▪ Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng (vi),Tài sản Có khác > ▪ Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng (vi),▪ Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng (vi),561.508,561.508,561508.0,561508.0
▪ Chi phí chờ phân bổ (vii),Tài sản Có khác > ▪ Chi phí chờ phân bổ (vii),▪ Chi phí chờ phân bổ (vii),478.787,413.565,478787.0,413565.0
▪ Tài sản Có khác,Tài sản Có khác > ▪ Tài sản Có khác,▪ Tài sản Có khác,6.366,8.568,6366.0,8568.0
,,,1.046.661,983.641,1046661.0,983641.0
