row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
• Thu từ các khoản nợ đã được xử lý trước đây,Thu nhập từ hoạt động khác > • Thu từ các khoản nợ đã được xử lý trước đây,• Thu từ các khoản nợ đã được xử lý trước đây,196.165,376.294,196165.0,376294.0
• Thu từ nghiệp vụ mua bán nợ đã xử lý,Thu nhập từ hoạt động khác > • Thu từ nghiệp vụ mua bán nợ đã xử lý,• Thu từ nghiệp vụ mua bán nợ đã xử lý,306.247,8.191,306247.0,8191.0
• Lãi từ thanh lý tài sản cố định,Thu nhập từ hoạt động khác > • Lãi từ thanh lý tài sản cố định,• Lãi từ thanh lý tài sản cố định,100.787,613,100787.0,613.0
• Hoàn ứng chi phí hoạt động,Thu nhập từ hoạt động khác > • Hoàn ứng chi phí hoạt động,• Hoàn ứng chi phí hoạt động,3.306,1.141,3306.0,1141.0
• Thu nhập khác,Thu nhập từ hoạt động khác > • Thu nhập khác,• Thu nhập khác,43.566,27.552,43566.0,27552.0
,,,650.071,413.791,650071.0,413791.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
• Chi hỗ trợ công tác xã hội,Chi phí hoạt động khác > • Chi hỗ trợ công tác xã hội,• Chi hỗ trợ công tác xã hội,(7.225),(13.453),-7225.0,-13453.0
• Chi về các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > • Chi về các công cụ tài chính phải sinh khác,• Chi về các công cụ tài chính phải sinh khác,(3.706),-,-3706.0,
• Lỗ từ nghiệp vụ hoán đổi lãi suất,Chi phí hoạt động khác > • Lỗ từ nghiệp vụ hoán đổi lãi suất,• Lỗ từ nghiệp vụ hoán đổi lãi suất,(465),(62),-465.0,-62.0
• Chi phí khác,Chi phí hoạt động khác > • Chi phí khác,• Chi phí khác,(19.746),(12.374),-19746.0,-12374.0
,,,(31.142),(25.889),-31142.0,-25889.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,618.929,387.902,618929.0,387902.0
