row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,,
Tiền gửi không kỳ hạn,Tiền gửi tại các TCTD khác > Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,486.651,1.132.779,486651.0,1132779.0
▪ Bằng VND,Tiền gửi tại các TCTD khác > ▪ Bằng VND,▪ Bằng VND,12.421,640.791,12421.0,640791.0
▪ Bằng ngoại tệ,Tiền gửi tại các TCTD khác > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,474.230,491.988,474230.0,491988.0
Tiền gửi có kỳ hạn,Tiền gửi tại các TCTD khác > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,43.390.643,35.137.349,43390643.0,35137349.0
▪ Bằng VND,Tiền gửi tại các TCTD khác > ▪ Bằng VND,▪ Bằng VND,33.959.343,21.605.849,33959343.0,21605849.0
▪ Bằng ngoại tệ,Tiền gửi tại các TCTD khác > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,9.431.300,13.531.500,9431300.0,13531500.0
,,,43.877.294,36.270.128,43877294.0,36270128.0
Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,,
▪ Bằng VND,Cho vay các tổ chức tín dụng khác > ▪ Bằng VND,▪ Bằng VND,449.633,-,449633.0,
,,,44.326.927,36.270.128,44326927.0,36270128.0
