row_label_raw,row_label_full,a) Ngân hạn,425.245.697.680,441.598.118.426,numeric__425.245.697.680,numeric__441.598.118.426
+ Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,+ Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,+ Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,9.785.137.000,12.907.982.000,9785137000.0,12907982000.0
+ Công ty CP Tư vấn và Đầu tư tài chính,+ Công ty CP Tư vấn và Đầu tư tài chính,+ Công ty CP Tư vấn và Đầu tư tài chính,1.308.736.000,5.379.136.000,1308736000.0,5379136000.0
+ Công Ty Cổ Phần Vistar,+ Công Ty Cổ Phần Vistar,+ Công Ty Cổ Phần Vistar,12.100.973.610,,12100973610.0,
+ Công ty CP SATRA Thái Sơn,+ Công ty CP SATRA Thái Sơn,+ Công ty CP SATRA Thái Sơn,6.974.620.468,6.974.620.468,6974620468.0,6974620468.0
+ Công ty CP Thủy Hải Sản Sạch,+ Công ty CP Thủy Hải Sản Sạch,+ Công ty CP Thủy Hải Sản Sạch,85.589.721.200,,85589721200.0,
+ Công ty CP Dầu Cá Châu Á,+ Công ty CP Dầu Cá Châu Á,+ Công ty CP Dầu Cá Châu Á,44.422.400.000,,44422400000.0,
+ Khách hàng khác,+ Khách hàng khác,+ Khách hàng khác,265.064.109.402,416.336.379.958,265064109402.0,416336379958.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,425.245.697.680,441.598.118.426,425245697680.0,441598118426.0
