row_label_raw,row_label_full,col_0,col_1,Năm nay,Năm trước,numeric__col_1,numeric__Năm nay,numeric__Năm trước
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,73.012.643.317,64.148.948.744,,73012643317.0,64148948744.0
Cộng,Cộng,Cộng,Cộng,73.012.643.317,64.148.948.744,,73012643317.0,64148948744.0
