row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Phần trăm lợi ích kinh tế tại ngày 31/12/2019,1/1/2019,Phần trăm quyền biểu quyết tại ngày 31/12/2019,1/1/2019_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Phần trăm lợi ích kinh tế tại ngày 31/12/2019,numeric__1/1/2019,numeric__Phần trăm quyền biểu quyết tại ngày 31/12/2019,numeric__1/1/2019_1
Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,,,,,,,
1,Các công ty con sở hữu trực tiếp > 1,1,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế (“Anco”),"Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chăn nuôi gia súc và gia cầm","Lô A4, Đường số 2, Khu Công nghiệp Sông Mây, Huyện Tràng Bom, Tỉnh Đồng Nai, Việt Nam","100,00%","100,00%","100,00%","100,00%",,,,1.0,1.0,1.0,1.0
2,Các công ty con sở hữu trực tiếp > 2,2,Công ty TNHH MNS Feed (“MNS Feed”),"Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản","Lô A4, Đường số 2, Khu Công nghiệp Sông Mây, Huyện Tràng Bom, Tỉnh Đồng Nai, Việt Nam","99,99%","99,99%","99,99%","99,99%",,,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9998999999999999
Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,,,,,,
1,1,1,Công ty TNHH MNS Feed Vĩnh Long (“MNS Feed Vĩnh Long”),"(i) Sản xuất, chế biến thức ăn gia súc, gia cầm và thủy sản; chế biến tôm, cá và cá nuôi; sản xuất, chế biến sẵn, bột mì, ngô, gạo, ngũ cốc và bột ngũ cốc","Khu 4, Khu Công nghiệp Cổ Chiên, Áp Sơn Đông, Xã Thanh Đức, Huyện Long Hồ, Tỉnh Vĩnh Long, Việt Nam",,,,,,,,,,,
,,,,,,"99,99%","99,99%","100,00%","100,00%",,,,0.9998999999999999,0.9998999999999999,1.0,1.0
