row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,567.929.669.814,335.893.294.226,567929669814.0,335893294226.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,113.585.933.963,67.178.658.845,113585933963.0,67178658845.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,55.710.179.973,50.165.945.871,55710179973.0,50165945871.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,41.735.442.016,12.160.501.592,41735442016.0,12160501592.0
Ảnh hưởng của các mức thuế suất khác nhau của các công ty con,Ảnh hưởng của các mức thuế suất khác nhau của các công ty con,Ảnh hưởng của các mức thuế suất khác nhau của các công ty con,(10.163.162.777),(21.675.345.774),-10163162777.0,-21675345774.0
Ghi giảm tài sản thuế thu nhập hoãn lại,Ghi giảm tài sản thuế thu nhập hoãn lại,Ghi giảm tài sản thuế thu nhập hoãn lại,1.686.457.231,-,1686457231.0,
Ảnh hưởng của lãi từ các công ty liên kết,Ảnh hưởng của lãi từ các công ty liên kết,Ảnh hưởng của lãi từ các công ty liên kết,(1.938.116.772),(2.799.266.851),-1938116772.0,-2799266851.0
Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,(899.428.004),1.102.947.146,-899428004.0,1102947146.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(853.204.867),(2.398.421.747),-853204867.0,-2398421747.0
Thu nhập miễn thuế,Thu nhập miễn thuế,Thu nhập miễn thuế,(649.380.000),-,-649380000.0,
,,,198.214.720.763,103.735.019.082,198214720763.0,103735019082.0
