row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019VND > 306.459.671,Số phát sinhVND > 31.555.327.957,Số đã nộpVND > (4.514.714.285),Khấu trừ/phân loại lạiVND > (8.247.420.515),31/12/2019VND > 19.099.652.828,numeric__1/1/2019VND > 306.459.671,numeric__Số phát sinhVND > 31.555.327.957,numeric__Số đã nộpVND > (4.514.714.285),numeric__Khấu trừ/phân loại lạiVND > (8.247.420.515),numeric__31/12/2019VND > 19.099.652.828
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,623.152.704,94.679.516.649,(95.177.812.956),-,124.856.397,623152704.0,94679516649.0,-95177812956.0,,124856397.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,45.949.381.511,235.735.572.677,(216.671.182.854),1.062.093.039,66.075.864.373,45949381511.0,235735572677.0,-216671182854.0,1062093039.0,66075864373.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,14.649.359.384,57.014.628.182,(56.198.653.772),(714.892.153),14.750.441.641,14649359384.0,57014628182.0,-56198653772.0,-714892153.0,14750441641.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,280.000.000,1.305.718.728,(1.305.718.728),(280.000.000),-,280000000.0,1305718728.0,-1305718728.0,-280000000.0,
,,,61.808.353.270,420.290.764.193,(373.868.082.595),(8.180.219.629),100.050.815.239,61808353270.0,420290764193.0,-373868082595.0,-8180219629.0,100050815239.0
