row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019VND,2018VND,,
Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,,
Mua tài sản cố định,Công ty Cổ phần Masan Jinju > Mua tài sản cố định,Mua tài sản cố định,3.624.510.255,-,3624510255.0,
Mua hàng,Công ty Cổ phần Masan Jinju > Mua hàng,Mua hàng,3.433.150,-,3433150.0,
Bán hàng,Công ty Cổ phần Masan Jinju > Bán hàng,Bán hàng,724.577.512,-,724577512.0,
Công ty TNHH Một Thành viên Masan HD,Công ty TNHH Một Thành viên Masan HD,Công ty TNHH Một Thành viên Masan HD,Công ty TNHH Một Thành viên Masan HD,Công ty TNHH Một Thành viên Masan HD,,
Mua hàng,Công ty TNHH Một Thành viên Masan HD > Mua hàng,Mua hàng,239.896.666,-,239896666.0,
Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,Công ty TNHH Một Thành viên Công nghiệp Masan,,
Mua hàng,Công ty TNHH Một Thành viên Công nghiệp Masan > Mua hàng,Mua hàng,132.946.280,-,132946280.0,
Mua tài sản cố định,Công ty TNHH Một Thành viên Công nghiệp Masan > Mua tài sản cố định,Mua tài sản cố định,39.450.000,-,39450000.0,
Bán hàng,Công ty TNHH Một Thành viên Công nghiệp Masan > Bán hàng,Bán hàng,52.453.025,-,52453025.0,
Công ty TNHH Một Thành viên Masan HG,Công ty TNHH Một Thành viên Masan HG,Công ty TNHH Một Thành viên Masan HG,Công ty TNHH Một Thành viên Masan HG,Công ty TNHH Một Thành viên Masan HG,,
Bán tài sản cố định,Công ty TNHH Một Thành viên Masan HG > Bán tài sản cố định,Bán tài sản cố định,108.194.443,-,108194443.0,
Công ty cổ phần Masan Blue,Công ty cổ phần Masan Blue,Công ty cổ phần Masan Blue,Công ty cổ phần Masan Blue,Công ty cổ phần Masan Blue,,
Mua hàng,Công ty cổ phần Masan Blue > Mua hàng,Mua hàng,94.713.551,-,94713551.0,
Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,,
Mua hàng,Công ty TNHH Một Thành viên Masan MB > Mua hàng,Mua hàng,337.735.333,142.816.666,337735333.0,142816666.0
Công ty Cổ phần Vina Café Biên Hòa,Công ty Cổ phần Vina Café Biên Hòa,Công ty Cổ phần Vina Café Biên Hòa,Công ty Cổ phần Vina Café Biên Hòa,Công ty Cổ phần Vina Café Biên Hòa,,
Mua hàng,Công ty Cổ phần Vina Café Biên Hòa > Mua hàng,Mua hàng,-,7.920.000,,7920000.0
Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt,,
Thù lao cho nhân sự quản lý chủ chốt,Nhân sự quản lý chủ chốt > Thù lao cho nhân sự quản lý chủ chốt,Thù lao cho nhân sự quản lý chủ chốt,43.418.278.587,52.001.128.498,43418278587.0,52001128498.0
