row_label_raw,row_label_full,col_0,2019,2019_1,2018,2018_1,numeric__2019,numeric__2019_1,numeric__2018,numeric__2018_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,216.218.299,2.162.182.990.000,216.218.299,2.162.182.990.000,216218299.0,2162182990000.0,216218299.0,2162182990000.0
Phát hành cổ phiếu từ nguồn thẳng dư vốn cổ phần,Phát hành cổ phiếu từ nguồn thẳng dư vốn cổ phần,Phát hành cổ phiếu từ nguồn thẳng dư vốn cổ phần,108.109.148,1.081.091.480.000,-,-,108109148.0,1081091480000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,324.327.447,3.243.274.470.000,216.218.299,2.162.182.990.000,324327447.0,3243274470000.0,216218299.0,2162182990000.0
