row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Doanh thu từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,1.333.948,256.167,1333948.0,256167.0
Thu nhập kinh doanh vàng,Doanh thu từ kinh doanh ngoại hối > Thu nhập kinh doanh vàng,Thu nhập kinh doanh vàng,89.245,40.363,89245.0,40363.0
Các công cụ phải sinh tiền tệ,Doanh thu từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,1.086.981,453.568,1086981.0,453568.0
,,,2.510.174,750.098,2510174.0,750098.0
Chi phí từ kinh doanh ngoại hối,Chi phí từ kinh doanh ngoại hối,Chi phí từ kinh doanh ngoại hối,Chi phí từ kinh doanh ngoại hối,Chi phí từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Chi phí từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,(710.323),(168.219),-710323.0,-168219.0
Chi phí kinh doanh vàng,Chi phí từ kinh doanh ngoại hối > Chi phí kinh doanh vàng,Chi phí kinh doanh vàng,(110.336),(45.313),-110336.0,-45313.0
Các công cụ phải sinh tiền tệ,Chi phí từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,(1.996.722),(753.445),-1996722.0,-753445.0
,,,(2.817.381),(966.977),-2817381.0,-966977.0
Lỗ thuần từ hoạt động kinh doanh ngoại hối,Chi phí từ kinh doanh ngoại hối > Lỗ thuần từ hoạt động kinh doanh ngoại hối,Lỗ thuần từ hoạt động kinh doanh ngoại hối,(307.207),(216.879),-307207.0,-216879.0
