row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Mua nợ bằng VND,Mua nợ bằng VND,Mua nợ bằng VND,260.232,-,260232.0,
Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,(1.952),-,-1952.0,
,,,258.280,-,258280.0,
"Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau:","Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau:","Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau:","Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau:","Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau:",,
,,,31/12/2020Triệu VND,31/12/2019Triệu VND,,
Mua nợ gốc,"Chi tiết giá trị nợ gốc, lãi của các khoản mua nợ như sau: > Mua nợ gốc",Mua nợ gốc,260.232,-,260232.0,
Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau:,Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau:,Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau:,Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau:,Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau:,,
,,,31/12/2020Triệu VND,31/12/2019Triệu VND,,
Nợ đủ tiêu chuẩn,Phân tích chất lượng hoạt động mua nợ tại thời điểm cuối năm như sau: > Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,260.232,-,260232.0,
Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,,
,,,2020Triệu VND,2019Triệu VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,-,,
Dự phòng trích lập trong năm (Thuyết minh 38),Số dư đầu năm > Dự phòng trích lập trong năm (Thuyết minh 38),Dự phòng trích lập trong năm (Thuyết minh 38),1.952,-,1952.0,
Số dư cuối năm,Số dư đầu năm > Số dư cuối năm,Số dư cuối năm,1.952,-,1952.0,
