row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi không kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,7.674,118.973,7674.0,118973.0
Bằng ngoại tệ,Tiền gửi không kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,20,23,20.0,23.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,8.324.250,11.909.500,8324250.0,11909500.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,1.039.500,115.875,1039500.0,115875.0
,,,9.371.444,12.144.371,9371444.0,12144371.0
"Vay các TCTD, TCTC khác","Vay các TCTD, TCTC khác","Vay các TCTD, TCTC khác","Vay các TCTD, TCTC khác","Vay các TCTD, TCTC khác",,
"Vay các TCTD, TCTC khác bằng VND","Vay các TCTD, TCTC khác > Vay các TCTD, TCTC khác bằng VND","Vay các TCTD, TCTC khác bằng VND",9.259.665,6.552.872,9259665.0,6552872.0
"Vay các TCTD, TCTC khác bằng ngoại tệ (*)","Vay các TCTD, TCTC khác > Vay các TCTD, TCTC khác bằng ngoại tệ (*)","Vay các TCTD, TCTC khác bằng ngoại tệ (*)",23.782.622,18.778.178,23782622.0,18778178.0
Phải trả trong nghiệp vụ thư tín dụng trả chậm có thể thanh toán ngay,"Vay các TCTD, TCTC khác > Phải trả trong nghiệp vụ thư tín dụng trả chậm có thể thanh toán ngay",Phải trả trong nghiệp vụ thư tín dụng trả chậm có thể thanh toán ngay,14.097.551,13.392.568,14097551.0,13392568.0
,,,47.139.838,38.723.618,47139838.0,38723618.0
,,,56.511.282,50.867.989,56511282.0,50867989.0
