row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,,
Thu nhập từ các công cụ tài chính phải sinh khác,Thu nhập hoạt động kinh doanh khác > Thu nhập từ các công cụ tài chính phải sinh khác,Thu nhập từ các công cụ tài chính phải sinh khác,911.497,298.450,911497.0,298450.0
Thu hồi nợ đã xử lý rủi ro,Thu nhập hoạt động kinh doanh khác > Thu hồi nợ đã xử lý rủi ro,Thu hồi nợ đã xử lý rủi ro,2.128.240,1.864.821,2128240.0,1864821.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập hoạt động kinh doanh khác > Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,17.853,13.533,17853.0,13533.0
Thu nhập từ thanh lý tài sản khác,Thu nhập hoạt động kinh doanh khác > Thu nhập từ thanh lý tài sản khác,Thu nhập từ thanh lý tài sản khác,93.608,62.704,93608.0,62704.0
Thu nhập từ hoạt động mua bán nợ,Thu nhập hoạt động kinh doanh khác > Thu nhập từ hoạt động mua bán nợ,Thu nhập từ hoạt động mua bán nợ,37.579,215.905,37579.0,215905.0
Thu từ phạt vi phạm hợp đồng,Thu nhập hoạt động kinh doanh khác > Thu từ phạt vi phạm hợp đồng,Thu từ phạt vi phạm hợp đồng,280,26.727,280.0,26727.0
Thu nhận hỗ trợ và thu nhập khác,Thu nhập hoạt động kinh doanh khác > Thu nhận hỗ trợ và thu nhập khác,Thu nhận hỗ trợ và thu nhập khác,252.894,200.080,252894.0,200080.0
,,,3.441.951,2.682.220,3441951.0,2682220.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,,
Chi về các công cụ tài chính phải sinh khác,Chi phí hoạt động kinh doanh khác > Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,(816.609),(345.770),-816609.0,-345770.0
Chi phí thanh lý tài sản khác,Chi phí hoạt động kinh doanh khác > Chi phí thanh lý tài sản khác,Chi phí thanh lý tài sản khác,(78.881),(47.379),-78881.0,-47379.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,(310.300),(269.406),-310300.0,-269406.0
,,,(1.205.790),(662.555),-1205790.0,-662555.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động kinh doanh khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,2.236.161,2.019.665,2236161.0,2019665.0
