row_label_raw,row_label_full,col_0,Giá trị ghi sổ > 31/12/2020Triệu VND,Giá trị ghi sổ > 31/12/2019Triệu VND,numeric__Giá trị ghi sổ > 31/12/2020Triệu VND,numeric__Giá trị ghi sổ > 31/12/2019Triệu VND
Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,,
Bất động sản,Của khách hàng > Bất động sản,Bất động sản,361.660.948,257.378.298,361660948.0,257378298.0
Động sản,Của khách hàng > Động sản,Động sản,47.726.263,46.072.338,47726263.0,46072338.0
Giấy tờ có giá,Của khách hàng > Giấy tờ có giá,Giấy tờ có giá,197.136.412,136.670.840,197136412.0,136670840.0
Các tài sản đảm bảo khác,Của khách hàng > Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,245.421.625,213.704.886,245421625.0,213704886.0
,,,851.945.248,653.826.362,851945248.0,653826362.0
Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,,
Giấy tờ có giá,Của các TCTD khác > Giấy tờ có giá,Giấy tờ có giá,1.997.296,979.728,1997296.0,979728.0
,,,853.942.544,654.806.090,853942544.0,654806090.0
