row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019 Phải trả Triệu VND > 29.901,Số phát sinh trong năm > Phát sinh tăng Triệu VND > 341.448,Số phát sinh trong năm > Phát sinh giảm Triệu VND > (324.163),31/12/2019 Phải trả Triệu VND > 47.186,numeric__1/1/2019 Phải trả Triệu VND > 29.901,numeric__Số phát sinh trong năm > Phát sinh tăng Triệu VND > 341.448,numeric__Số phát sinh trong năm > Phát sinh giảm Triệu VND > (324.163),numeric__31/12/2019 Phải trả Triệu VND > 47.186
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,688.000,2.063.898,(2.265.251),486.647,688000.0,2063898.0,-2265251.0,486647.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,71.694,642.555,(624.600),89.649,71694.0,642555.0,-624600.0,89649.0
,,,789.595,3.047.901,(3.214.014),623.482,789595.0,3047901.0,-3214014.0,623482.0
