row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2020 Triệu VND,2019 Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2020 Triệu VND,numeric__2019 Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,13.019.455,10.324.161,,,13019455.0,10324161.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,25,(2.605.695),(2.063.898),,25.0,-2605695.0,-2063898.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,25,(2.605.695),(2.063.898),,25.0,-2605695.0,-2063898.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,10.413.760,8.260.263,,,10413760.0,8260263.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),40,4.271,3.376,,40.0,4271.0,3376.0
