row_label_raw,row_label_full,I,NGHĨA VỤ NỘ TIỂM ẢN,42,col_3,numeric__NGHĨA VỤ NỘ TIỂM ẢN,numeric__42,numeric__col_3
1,1,1,Bảo lãnh vay vốn,33.721,25.262,,33721.0,25262.0
2,2,2,Cam kết giao dịch hối đoái,122.301.777,101.257.412,,122301777.0,101257412.0
2,2,2,Cam kết mua ngoại tệ,2.243.568,1.577.709,,2243568.0,1577709.0
2,2,2,Cam kết bán ngoại tệ,6.932.263,1.716.899,,6932263.0,1716899.0
2,2,2,Cam kết giao dịch hoán đổi,113.125.946,97.962.804,,113125946.0,97962804.0
4,4,4,Cam kết trong nghiệp vụ L/C,21.895.226,22.116.713,,21895226.0,22116713.0
5,5,5,Bảo lãnh khác,16.884.961,16.156.865,,16884961.0,16156865.0
6,6,6,Các cam kết khác,263.281.970,140.437.112,,263281970.0,140437112.0
