row_label_raw,row_label_full,col_0,31/12/2020Triệu VND > Giá trị theohợp đồng -gộp,31/12/2020Triệu VND > Tiền gửi ký quỹ,31/12/2019Triệu VND > Giá trị theohợp đồng -thuân,31/12/2019Triệu VND > Giá trị theohợp đồng -gộp,31/12/2019Triệu VND > Tiền gửi ký quỹ,31/12/2019Triệu VND > Giá trị theohợp đồng -thuân_1,numeric__31/12/2020Triệu VND > Giá trị theohợp đồng -gộp,numeric__31/12/2020Triệu VND > Tiền gửi ký quỹ,numeric__31/12/2019Triệu VND > Giá trị theohợp đồng -thuân,numeric__31/12/2019Triệu VND > Giá trị theohợp đồng -gộp,numeric__31/12/2019Triệu VND > Tiền gửi ký quỹ,numeric__31/12/2019Triệu VND > Giá trị theohợp đồng -thuân_1
Bảo lãnh vayvốn,Bảo lãnh vayvốn,Bảo lãnh vayvốn,33.721,-,33.721,25.262,-,25.262,33721.0,,33721.0,25262.0,,25262.0
Cam kết giaodịch hối đoái,Cam kết giaodịch hối đoái,Cam kết giaodịch hối đoái,122.301.777,-,122.301.777,101.257.412,-,101.257.412,122301777.0,,122301777.0,101257412.0,,101257412.0
▪ Cam kết muangoại tệ,▪ Cam kết muangoại tệ,▪ Cam kết muangoại tệ,2.243.568,-,2.243.568,1.577.709,-,1.577.709,2243568.0,,2243568.0,1577709.0,,1577709.0
▪ Cam kết bánngoại tệ,▪ Cam kết bánngoại tệ,▪ Cam kết bánngoại tệ,6.932.263,-,6.932.263,1.716.899,-,1.716.899,6932263.0,,6932263.0,1716899.0,,1716899.0
▪ Cam kếtgiao dịchhoán đốitiền tệ,▪ Cam kếtgiao dịchhoán đốitiền tệ,▪ Cam kếtgiao dịchhoán đốitiền tệ,113.125.946,-,113.125.946,97.962.804,-,97.962.804,113125946.0,,113125946.0,97962804.0,,97962804.0
Cam kết trongnghiệp vụ L/C,Cam kết trongnghiệp vụ L/C,Cam kết trongnghiệp vụ L/C,22.194.102,(298.876),21.895.226,22.201.501,(84.788),22.116.713,22194102.0,-298876.0,21895226.0,22201501.0,-84788.0,22116713.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,17.456.794,(571.833),16.884.961,16.745.678,(588.813),16.156.865,17456794.0,-571833.0,16884961.0,16745678.0,-588813.0,16156865.0
Cam kết khác,Cam kết khác,Cam kết khác,263.281.970,-,263.281.970,140.437.112,-,140.437.112,263281970.0,,263281970.0,140437112.0,,140437112.0
Trong đó: Hạnmức tín dụngchưa sử dụngcó thể hiyngang,Trong đó: Hạnmức tín dụngchưa sử dụngcó thể hiyngang,Trong đó: Hạnmức tín dụngchưa sử dụngcó thể hiyngang,141.928.441,-,141.928.441,125.616.310,-,125.616.310,141928441.0,,141928441.0,125616310.0,,125616310.0
