row_label_raw,row_label_full,col_0,Số phải thuđầu kỳ,Số phải nộpđầu kỳ,Số phải nộptrong kỳ,Số đã thực nộp trongkỳ,Số phải thucuối kỳ,Số phải nộpcuối kỳ,numeric__Số phải thuđầu kỳ,numeric__Số phải nộpđầu kỳ,numeric__Số phải nộptrong kỳ,numeric__Số đã thực nộp trongkỳ,numeric__Số phải thucuối kỳ,numeric__Số phải nộpcuối kỳ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,40.809.858.030,-,-,-,40.809.858.030,-,40809858030.0,,,,40809858030.0,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,32.777.604.184,-,-,-,32.777.604.184,-,32777604184.0,,,,32777604184.0,
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,801.159.898,-,2.202.307.697,846.330.853,-,554.816.946,801159898.0,,2202307697.0,846330853.0,,554816946.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",-,-,1.562.652.668,1.562.652.668,-,-,,,1562652668.0,1562652668.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,26.998.290,26.998.290,-,-,,,26998290.0,26998290.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,983.438.466.450,700.000,973.624.607.747,-,9.814.558.703,,983438466450.0,700000.0,973624607747.0,,9814558703.0
,,,74.388.622.112,983.438.466.450,3.792.658.655,976.060.589.558,73.587.462.214,10.369.375.649,74388622112.0,983438466450.0,3792658655.0,976060589558.0,73587462214.0,10369375649.0
