row_label_raw,row_label_full,col_0,Mối quan hệ,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Mối quan hệ,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,,VND,VND,,,
Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,,37.848.616.862,11.743.069.187,,37848616862.0,11743069187.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,2.844.344.336,2.222.083.489,,2844344336.0,2222083489.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.620.166.183,466.304.336,,1620166183.0,466304336.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,6.454.892.011,1.712.159.403,,6454892011.0,1712159403.0
- Công ty TNHH MTV Cao su Bà Rịa,- Công ty TNHH MTV Cao su Bà Rịa,- Công ty TNHH MTV Cao su Bà Rịa,Công ty con,-,-,,,
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,2.075.628.822,398.110.188,,2075628822.0,398110188.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,1.624.701.703,551.998.122,,1624701703.0,551998122.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,643.160.323,291.308.999,,643160323.0,291308999.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,1.663.048.379,316.189.903,,1663048379.0,316189903.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,4.089.117.096,424.827.120,,4089117096.0,424827120.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,467.612.361,21.957.669,,467612361.0,21957669.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,3.488.076.737,478.767.981,,3488076737.0,478767981.0
- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,142.000.000,-,,142000000.0,
- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,Công ty con,6.125.017.499,2.721.063.390,,6125017499.0,2721063390.0
- Công ty TNHH MTV TCT Cao su Đồng Nai,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV TCT Cao su Đồng Nai,- Công ty TNHH MTV TCT Cao su Đồng Nai,Công ty con,6.610.851.412,2.138.298.587,,6610851412.0,2138298587.0
"Doanh thu phí ủy thác, hun trùng","- Công ty TNHH MTV Cao su Bà Rịa > Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng",,1.047.415.922,558.699.385,,1047415922.0,558699385.0
- Công ty CP Cao su Hòa Bình,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,Công ty con,-,54.074.033,,,54074033.0
- Công ty CP Cao su Tây Ninh,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,356.816.843,137.937.744,,356816843.0,137937744.0
- Công ty CP Cao su Phước Hòa,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,254.016.000,211.680.000,,254016000.0,211680000.0
- Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,51.391.800,-,,51391800.0,
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,253.726.728,-,,253726728.0,
- Công ty CP Cao Su Bảo Lâm,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao Su Bảo Lâm,- Công ty CP Cao Su Bảo Lâm,Công ty con,77.630.001,-,,77630001.0,
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,53.834.550,51.665.287,,53834550.0,51665287.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,-,29.367.360,,,29367360.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,-,73.974.961,,,73974961.0
Doanh thu cho thuê văn phòng,- Công ty TNHH MTV Cao su Bà Rịa > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,,681.995.210,333.415.453,,681995210.0,333415453.0
- Công ty CP Cao Su Việt Lào,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao Su Việt Lào,- Công ty CP Cao Su Việt Lào,Công ty liên kết,54.545.454,18.181.818,,54545454.0,18181818.0
- Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty CP Gỗ MDF VRG Quảng Trị,Công ty con,25.480.400,19.525.000,,25480400.0,19525000.0
