row_label_raw,row_label_full,Mã chứng khoán,31/12/2018 > Giá gốcVND,31/12/2018 > Giá trị hợp lýVND,31/12/2018 > Dự phòngVND,01/06/2018 > Giá gốcVND,01/06/2018 > Giá trị hợp lýVND,01/06/2018 > Dự phòngVND,numeric__31/12/2018 > Giá gốcVND,numeric__31/12/2018 > Giá trị hợp lýVND,numeric__31/12/2018 > Dự phòngVND,numeric__01/06/2018 > Giá gốcVND,numeric__01/06/2018 > Giá trị hợp lýVND,numeric__01/06/2018 > Dự phòngVND
NTC,NTC,NTC,8.749.737.281,,(1.886.204.381),8.749.737.281,,-,8749737281.0,,-1886204381.0,8749737281.0,,
NTC,NTC,NTC,12.410.005.017,,(9.203.997.653),12.410.005.017,,-,12410005017.0,,-9203997653.0,12410005017.0,,
NTC,NTC,NTC,34.588.899.115,,-,34.588.899.115,,-,34588899115.0,,,34588899115.0,,
NTC,NTC,NTC,40.784.285.192,257.374.260.000,-,40.784.285.192,215.622.000.000,-,40784285192.0,257374260000.0,,40784285192.0,215622000000.0,
NTC,NTC,NTC,170.591.892.366,,-,170.591.892.366,,-,170591892366.0,,,170591892366.0,,
BRC,BRC,BRC,57.073.701.000,,-,57.073.701.000,57.433.751.000,-,57073701000.0,,,57073701000.0,57433751000.0,
BRC,BRC,BRC,607.745.965.312,,-,607.745.965.312,,-,607745965312.0,,,607745965312.0,,
BRC,BRC,BRC,23.439.624.115,,-,23.439.624.115,,-,23439624115.0,,,23439624115.0,,
BRC,BRC,BRC,198.760.920.280,,-,198.760.920.280,,-,198760920280.0,,,198760920280.0,,
BRC,BRC,BRC,287.112.752.360,,-,281.112.752.360,,-,287112752360.0,,,281112752360.0,,
BRC,BRC,BRC,1.004.392.840.663,,-,1.004.392.840.663,,-,1004392840663.0,,,1004392840663.0,,
BRC,BRC,BRC,293.412.365.332,,-,291.405.785.680,,-,293412365332.0,,,291405785680.0,,
BRC,BRC,BRC,1.126.735.285.077,,-,1.051.734.285.077,,-,1126735285077.0,,,1051734285077.0,,
BRC,BRC,BRC,863.696.280.481,,-,857.766.946.106,,-,863696280481.0,,,857766946106.0,,
BRC,BRC,BRC,322.778.048.414,,-,317.210.048.414,,-,322778048414.0,,,317210048414.0,,
BRC,BRC,BRC,194.369.919.882,,-,194.369.919.882,,-,194369919882.0,,,194369919882.0,,
BRC,BRC,BRC,95.141.496.684,,-,95.141.496.684,,-,95141496684.0,,,95141496684.0,,
BRC,BRC,BRC,163.363.432.701,,-,163.363.432.701,,-,163363432701.0,,,163363432701.0,,
BRC,BRC,BRC,189.990.306.834,,-,185.171.882.934,,-,189990306834.0,,,185171882934.0,,
BRC,BRC,BRC,45.133.265.353,,-,45.133.265.353,,-,45133265353.0,,,45133265353.0,,
BRC,BRC,BRC,32.693.297.635,,-,32.693.297.635,,-,32693297635.0,,,32693297635.0,,
,,,5.772.964.321.094,257.374.260.000,(11.090.202.034),5.673.640.983.167,273.055.751.000,-,5772964321094.0,257374260000.0,-11090202034.0,5673640983167.0,273055751000.0,
