row_label_raw,row_label_full,Đầu tư vào đơn vị khác > - Công ty Cổ phần Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,Mã chứng khoán > Đầu tư vào đơn vị khác > VRG,31/12/2018 > Giá gốcVND > Đầu tư vào đơn vị khác > 10.005.700.000,31/12/2018 > Giá trị hợp lý > Đầu tư vào đơn vị khác > 20.811.856.000,31/12/2018 > Dự phòngVND > Đầu tư vào đơn vị khác > -,01/06/2018 > Giá gốcVND > Đầu tư vào đơn vị khác > 10.005.700.000,01/06/2018 > Giá trị hợp lýVND > Đầu tư vào đơn vị khác > 18.810.716.000,01/06/2018 > Dự phòngVND > Đầu tư vào đơn vị khác > -,numeric__Mã chứng khoán > Đầu tư vào đơn vị khác > VRG,numeric__31/12/2018 > Giá gốcVND > Đầu tư vào đơn vị khác > 10.005.700.000,numeric__31/12/2018 > Giá trị hợp lý > Đầu tư vào đơn vị khác > 20.811.856.000,numeric__31/12/2018 > Dự phòngVND > Đầu tư vào đơn vị khác > -,numeric__01/06/2018 > Giá gốcVND > Đầu tư vào đơn vị khác > 10.005.700.000,numeric__01/06/2018 > Giá trị hợp lýVND > Đầu tư vào đơn vị khác > 18.810.716.000,numeric__01/06/2018 > Dự phòngVND > Đầu tư vào đơn vị khác > -
- Công ty Cổ phần Chế biến Gỗ Thuận An,- Công ty Cổ phần Chế biến Gỗ Thuận An,- Công ty Cổ phần Chế biến Gỗ Thuận An,GTA,17.212.056.400,15.870.857.200,(1.341.199.200),17.212.056.400,15.870.857.200,-,,17212056400.0,15870857200.0,-1341199200.0,17212056400.0,15870857200.0,
- Quỹ đầu tư Việt Nam,- Quỹ đầu tư Việt Nam,- Quỹ đầu tư Việt Nam,,-,,-,12.214.497.479,,-,,,,,12214497479.0,,
- Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,- Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,- Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,VIR,3.850.000.000,2.802.800.000,(1.047.200.000),3.850.000.000,3.080.000.000,-,,3850000000.0,2802800000.0,-1047200000.0,3850000000.0,3080000000.0,
- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,EIC,44.118.073.392,35.424.000.000,(8.694.073.392),44.118.073.392,35.856.000.000,-,,44118073392.0,35424000000.0,-8694073392.0,44118073392.0,35856000000.0,
- Công ty Cổ phần Điện Việt Lào,- Công ty Cổ phần Điện Việt Lào,- Công ty Cổ phần Điện Việt Lào,,79.567.924.335,,-,79.567.924.335,,-,,79567924335.0,,,79567924335.0,,
- Tổng Công ty Xây dựng và Thủy lợi 4 - CTCP,- Tổng Công ty Xây dựng và Thủy lợi 4 - CTCP,- Tổng Công ty Xây dựng và Thủy lợi 4 - CTCP,TL4,24.418.782.000,20.620.304.800,(3.798.477.200),24.418.782.000,18.992.386.000,-,,24418782000.0,20620304800.0,-3798477200.0,24418782000.0,18992386000.0,
- Công ty Cổ phần BOT Quốc lộ 13 An Lộc - Hoa Lư,- Công ty Cổ phần BOT Quốc lộ 13 An Lộc - Hoa Lư,- Công ty Cổ phần BOT Quốc lộ 13 An Lộc - Hoa Lư,,23.082.813.181,,-,23.082.813.181,,-,,23082813181.0,,,23082813181.0,,
- Công ty Cổ phần Đầu tư Sài Gòn VRG,- Công ty Cổ phần Đầu tư Sài Gòn VRG,- Công ty Cổ phần Đầu tư Sài Gòn VRG,,123.364.568.486,,-,123.364.568.486,,-,,123364568486.0,,,123364568486.0,,
,,,,325.619.917.794,95.529.818.000,(14.880.949.792),337.834.415.273,5.190.544.816.800,-,,325619917794.0,95529818000.0,-14880949792.0,337834415273.0,5190544816800.0,
