row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Doanh thu bán hàng hoá,Doanh thu bán hàng hoá,Doanh thu bán hàng hoá,384.002.016.402,117.764.510.363,384002016402.0,117764510363.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,13.372.086.118,9.033.474.765,13372086118.0,9033474765.0
Phí quản lý từ các đơn vị thành viên,Phí quản lý từ các đơn vị thành viên,Phí quản lý từ các đơn vị thành viên,38.748.241.521,11.743.069.187,38748241521.0,11743069187.0
,,,436.122.344.041,138.541.054.315,436122344041.0,138541054315.0
Trong đó: Doanh thu với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 34),Trong đó: Doanh thu với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 34),Trong đó: Doanh thu với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 34),39.578.027.994,12.635.184.025,39578027994.0,12635184025.0
