row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.799.022.467,3.291.615.540,1799022467.0,3291615540.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,41.110.097.906,37.885.302.770,41110097906.0,37885302770.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,16.446.997.179,7.570.223.433,16446997179.0,7570223433.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,12.499.484.765,7.372.106.799,12499484765.0,7372106799.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,602.554.052.563,(9.310.056.266),602554052563.0,-9310056266.0
,,,674.409.654.880,46.809.192.276,674409654880.0,46809192276.0
