row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
"Chi phí vật liệu, công cụ đồ dùng","Chi phí vật liệu, công cụ đồ dùng","Chi phí vật liệu, công cụ đồ dùng",1.799.022.467,3.291.615.540,1799022467.0,3291615540.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,41.110.097.906,37.885.302.770,41110097906.0,37885302770.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,9.671.419.852,7.570.223.433,9671419852.0,7570223433.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",1.807.273.305,1.698.643.379,1807273305.0,1698643379.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,582.032.038.701,(25.526.439.718),582032038701.0,-25526439718.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,12.455.984.765,7.329.158.417,12455984765.0,7329158417.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,20.466.027.774,14.495.348.183,20466027774.0,14495348183.0
,,,669.341.864.770,46.743.852.004,669341864770.0,46743852004.0
