row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,380.721.320.136,116.839.875.907,380721320136.0,116839875907.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,3.286.941.754,5.689.524.339,3286941754.0,5689524339.0
,,,384.008.261.890,122.529.400.246,384008261890.0,122529400246.0
